Unnamed: 0,gameweek,home_team,home_score,home_xg,away_team,away_score,away_xg,referee,season
6488,17,Liverpool,2,0,Hull City,2,0,Alan Wiley,2008
6489,17,Tottenham,0,0,Manchester Utd,0,0,Mike Dean,2008
6490,17,Middlesbrough,1,0,Arsenal,1,0,Peter Walton,2008
6491,17,Stoke City,0,0,Fulham,0,0,Stuart Attwell,2008
6492,17,Sunderland,4,0,West Brom,0,0,Lee Mason,2008
6493,17,Portsmouth,0,0,Newcastle Utd,3,0,Chris Foy,2008
6494,17,Chelsea,1,0,West Ham,1,0,Mike Riley,2008
6495,18,West Ham,0,0,Aston Villa,1,0,Mark Halsey,2008
6496,18,Hull City,1,0,Sunderland,4,0,Mike Riley,2008
6497,18,Blackburn,3,0,Stoke City,0,0,Peter Walton,2008
6498,18,Bolton,2,0,Portsmouth,1,0,Martin Atkinson,2008
6499,18,Fulham,3,0,Middlesbrough,0,0,Keith Stroud,2008
6500,18,West Brom,2,0,Manchester City,1,0,Chris Foy,2008
6501,18,Newcastle Utd,2,0,Tottenham,1,0,Andre Marriner,2008
6502,18,Arsenal,1,0,Liverpool,1,0,Howard Webb,2008
6503,18,Everton,0,0,Chelsea,0,0,Phil Dowd,2008
6504,19,Liverpool,3,0,Bolton,0,0,Alan Wiley,2008
6505,19,Aston Villa,2,0,Arsenal,2,0,Lee Mason,2008
6506,19,Sunderland,0,0,Blackburn,0,0,Martin Atkinson,2008
6507,19,Stoke City,0,0,Manchester Utd,1,0,Chris Foy,2008
6508,19,Tottenham,0,0,Fulham,0,0,Peter Walton,2008
6509,19,Wigan Athletic,2,0,Newcastle Utd,1,0,Mike Dean,2008
6510,19,Portsmouth,1,0,West Ham,4,0,Stephen Bennett,2008
6511,19,Chelsea,2,0,West Brom,0,0,Rob Styles,2008
6512,19,Middlesbrough,0,0,Everton,1,0,Mike Riley,2008
6513,19,Manchester City,5,0,Hull City,1,0,Andre Marriner,2008
6514,20,Bolton,0,0,Wigan Athletic,1,0,Phil Dowd,2008
6515,20,Blackburn,2,0,Manchester City,2,0,Howard Webb,2008
6516,20,West Brom,2,0,Tottenham,0,0,Steve Tanner,2008
6517,20,Newcastle Utd,1,0,Liverpool,5,0,Mark Halsey,2008
6518,20,Fulham,2,0,Chelsea,2,0,Andre Marriner,2008
6519,20,Everton,3,0,Sunderland,0,0,Rob Styles,2008
6520,20,Arsenal,1,0,Portsmouth,0,0,Alan Wiley,2008
6521,20,West Ham,2,0,Stoke City,1,0,Mike Jones,2008
6522,20,Manchester Utd,1,0,Middlesbrough,0,0,Martin Atkinson,2008
6523,20,Hull City,0,0,Aston Villa,1,0,Stephen Bennett,2008
6524,21,Newcastle Utd,2,0,West Ham,2,0,Alan Wiley,2008
6525,21,Middlesbrough,1,0,Sunderland,1,0,Phil Dowd,2008
6526,21,Aston Villa,2,0,West Brom,1,0,Stephen Bennett,2008
6527,21,Arsenal,1,0,Bolton,0,0,Chris Foy,2008
6528,21,Everton,2,0,Hull City,0,0,Martin Atkinson,2008
6529,21,Stoke City,0,0,Liverpool,0,0,Lee Mason,2008
6530,21,Manchester Utd,3,0,Chelsea,0,0,Howard Webb,2008
6531,21,Wigan Athletic,1,0,Tottenham,0,0,Andre Marriner,2008
6532,18,Manchester Utd,1,0,Wigan Athletic,0,0,Stephen Bennett,2008
6533,22,West Brom,3,0,Middlesbrough,0,0,Mark Halsey,2008
6534,22,Manchester City,1,0,Wigan Athletic,0,0,Lee Mason,2008
6535,22,Bolton,0,0,Manchester Utd,1,0,Andre Marriner,2008
6536,22,Blackburn,3,0,Newcastle Utd,0,0,Rob Styles,2008
6537,22,Sunderland,1,0,Aston Villa,2,0,Mike Dean,2008
6538,22,Hull City,1,0,Arsenal,3,0,Alan Wiley,2008
6539,22,Chelsea,2,0,Stoke City,1,0,Peter Walton,2008
6540,22,West Ham,3,0,Fulham,1,0,Phil Dowd,2008
6541,22,Tottenham,1,0,Portsmouth,1,0,Stephen Bennett,2008
6542,22,Liverpool,1,0,Everton,1,0,Howard Webb,2008
6543,23,Sunderland,1,0,Fulham,0,0,Mark Halsey,2008
6544,23,Tottenham,3,0,Stoke City,1,0,Mike Riley,2008
6545,23,West Brom,0,0,Manchester Utd,5,0,Rob Styles,2008
6546,23,Portsmouth,0,0,Aston Villa,1,0,Peter Walton,2008
6547,23,Wigan Athletic,1,0,Liverpool,1,0,Phil Dowd,2008
6548,23,Blackburn,2,0,Bolton,2,0,Mike Dean,2008
6549,23,Chelsea,2,0,Middlesbrough,0,0,Lee Probert,2008
6550,23,West Ham,2,0,Hull City,0,0,Howard Webb,2008
6551,23,Manchester City,2,0,Newcastle Utd,1,0,Mike Jones,2008
6552,23,Everton,1,0,Arsenal,1,0,Andre Marriner,2008
6553,24,Middlesbrough,0,0,Blackburn,0,0,Chris Foy,2008
6554,24,Bolton,3,0,Tottenham,2,0,Phil Dowd,2008
6555,24,Aston Villa,0,0,Wigan Athletic,0,0,Rob Styles,2008
6556,24,Hull City,2,0,West Brom,2,0,Peter Walton,2008
6557,24,Manchester Utd,1,0,Everton,0,0,Mark Halsey,2008
6558,24,Stoke City,1,0,Manchester City,0,0,Martin Atkinson,2008
6559,24,Fulham,3,0,Portsmouth,1,0,Alan Wiley,2008
6560,24,Arsenal,0,0,West Ham,0,0,Stephen Bennett,2008
6561,24,Newcastle Utd,1,0,Sunderland,1,0,Howard Webb,2008
6562,24,Liverpool,2,0,Chelsea,0,0,Mike Riley,2008
6563,25,Chelsea,0,0,Hull City,0,0,Lee Mason,2008
6564,25,Portsmouth,2,0,Liverpool,3,0,Howard Webb,2008
6565,25,Everton,3,0,Bolton,0,0,Peter Walton,2008
6566,25,Sunderland,2,0,Stoke City,0,0,Rob Styles,2008
6567,25,Blackburn,0,0,Aston Villa,2,0,Stephen Bennett,2008
6568,25,Manchester City,1,0,Middlesbrough,0,0,Andre Marriner,2008
6569,25,Wigan Athletic,0,0,Fulham,0,0,Lee Probert,2008
6570,25,West Brom,2,0,Newcastle Utd,3,0,Chris Foy,2008
6571,25,West Ham,0,0,Manchester Utd,1,0,Phil Dowd,2008
6572,25,Tottenham,0,0,Arsenal,0,0,Mike Dean,2008
6573,21,Portsmouth,2,0,Manchester City,0,0,Lee Probert,2008
6574,3,Manchester Utd,3,0,Fulham,0,0,Andre Marriner,2008
6575,26,Manchester Utd,2,0,Blackburn,1,0,Howard Webb,2008
6576,26,Middlesbrough,0,0,Wigan Athletic,0,0,Mike Dean,2008
6577,26,Bolton,2,0,West Ham,1,0,Steve Tanner,2008
6578,26,Stoke City,2,0,Portsmouth,2,0,Mike Jones,2008
6579,26,Arsenal,0,0,Sunderland,0,0,Alan Wiley,2008
6580,26,Aston Villa,0,0,Chelsea,1,0,Mark Halsey,2008
6581,26,Newcastle Utd,0,0,Everton,0,0,Lee Mason,2008
6582,26,Liverpool,1,0,Manchester City,1,0,Phil Dowd,2008
6583,26,Fulham,2,0,West Brom,0,0,Martin Atkinson,2008
6584,26,Hull City,1,0,Tottenham,2,0,Lee Probert,2008
6585,27,Chelsea,2,0,Wigan Athletic,1,0,Lee Probert,2008
6586,27,Everton,2,0,West Brom,0,0,Stephen Bennett,2008
6587,27,Arsenal,0,0,Fulham,0,0,Peter Walton,2008
6588,27,Middlesbrough,2,0,Liverpool,0,0,Rob Styles,2008
6589,27,Hull City,1,0,Blackburn,2,0,Martin Atkinson,2008
6590,27,West Ham,1,0,Manchester City,0,0,Mike Dean,2008
6591,27,Bolton,1,0,Newcastle Utd,0,0,Alan Wiley,2008
6592,27,Aston Villa,2,0,Stoke City,2,0,Howard Webb,2008
6593,28,Portsmouth,0,0,Chelsea,1,0,Phil Dowd,2008
6594,28,West Brom,1,0,Arsenal,3,0,Steve Tanner,2008
6595,28,Liverpool,2,0,Sunderland,0,0,Mark Halsey,2008
6596,28,Blackburn,0,0,Everton,0,0,Alan Wiley,2008
6597,28,Manchester City,2,0,Aston Villa,0,0,Chris Foy,2008
6598,28,Newcastle Utd,1,0,Manchester Utd,2,0,Stephen Bennett,2008
6599,28,Fulham,0,0,Hull City,1,0,Mike Jones,2008
6600,28,Wigan Athletic,0,0,West Ham,1,0,Stuart Attwell,2008
6601,28,Tottenham,4,0,Middlesbrough,0,0,Howard Webb,2008
6602,28,Stoke City,2,0,Bolton,0,0,Mike Dean,2008
6603,27,Sunderland,1,0,Tottenham,1,0,Phil Dowd,2008
6604,21,Fulham,1,0,Blackburn,2,0,Rob Styles,2008
6605,29,Arsenal,4,0,Blackburn,0,0,Phil Dowd,2008
6606,29,Hull City,1,0,Newcastle Utd,1,0,Howard Webb,2008
6607,29,Bolton,1,0,Fulham,3,0,Chris Foy,2008
6608,29,Middlesbrough,1,0,Portsmouth,1,0,Martin Atkinson,2008
6609,29,Sunderland,1,0,Wigan Athletic,2,0,Mike Dean,2008
6610,29,Everton,3,0,Stoke City,1,0,Andre Marriner,2008
6611,29,Manchester Utd,1,0,Liverpool,4,0,Alan Wiley,2008
6612,29,Aston Villa,1,0,Tottenham,2,0,Stephen Bennett,2008
6613,29,Chelsea,1,0,Manchester City,0,0,Mike Riley,2008
6614,29,West Ham,0,0,West Brom,0,0,Mark Halsey,2008
6615,30,Fulham,2,0,Manchester Utd,0,0,Phil Dowd,2008
6616,30,Portsmouth,2,0,Everton,1,0,Peter Walton,2008
6617,30,Tottenham,1,0,Chelsea,0,0,Mike Dean,2008
6618,30,Stoke City,1,0,Middlesbrough,0,0,Lee Mason,2008
6619,30,Newcastle Utd,1,0,Arsenal,3,0,Mark Halsey,2008
6620,30,Blackburn,1,0,West Ham,1,0,Chris Foy,2008
6621,30,West Brom,1,0,Bolton,1,0,Howard Webb,2008
6622,30,Liverpool,5,0,Aston Villa,0,0,Martin Atkinson,2008
6623,30,Wigan Athletic,1,0,Hull City,0,0,Andre Marriner,2008
6624,30,Manchester City,1,0,Sunderland,0,0,Steve Tanner,2008
6625,31,Fulham,0,0,Liverpool,1,0,Stephen Bennett,2008
6626,31,Blackburn,2,0,Tottenham,1,0,Peter Walton,2008
6627,31,Newcastle Utd,0,0,Chelsea,2,0,Rob Styles,2008
6628,31,Hull City,0,0,Portsmouth,0,0,Chris Foy,2008
6629,31,Bolton,4,0,Middlesbrough,1,0,Alan Wiley,2008
6630,31,West Ham,2,0,Sunderland,0,0,Mike Jones,2008
6631,31,Arsenal,2,0,Manchester City,0,0,Andre Marriner,2008
6632,31,West Brom,0,0,Stoke City,2,0,Martin Atkinson,2008
6633,31,Manchester Utd,3,0,Aston Villa,2,0,Mike Riley,2008
6634,31,Everton,4,0,Wigan Athletic,0,0,Phil Dowd,2008
6635,32,Stoke City,1,0,Newcastle Utd,1,0,Chris Foy,2008
6636,32,Tottenham,1,0,West Ham,0,0,Martin Atkinson,2008
6637,32,Liverpool,4,0,Blackburn,0,0,Mike Riley,2008
6638,32,Sunderland,1,0,Manchester Utd,2,0,Rob Styles,2008
6639,32,Middlesbrough,3,0,Hull City,1,0,Phil Dowd,2008
6640,32,Portsmouth,2,0,West Brom,2,0,Mike Dean,2008
6641,32,Chelsea,4,0,Bolton,3,0,Peter Walton,2008
6642,32,Wigan Athletic,1,0,Arsenal,4,0,Alan Wiley,2008
6643,32,Aston Villa,3,0,Everton,3,0,Howard Webb,2008
6644,32,Manchester City,1,0,Fulham,3,0,Mark Halsey,2008
6645,33,Stoke City,1,0,Blackburn,0,0,Howard Webb,2008
6646,33,Portsmouth,1,0,Bolton,0,0,Phil Dowd,2008
6647,33,Sunderland,1,0,Hull City,0,0,Mike Dean,2008
6648,33,Middlesbrough,0,0,Fulham,0,0,Peter Walton,2008
6649,33,Aston Villa,1,0,West Ham,1,0,Rob Styles,2008
6650,33,Tottenham,1,0,Newcastle Utd,0,0,Mark Halsey,2008
6651,33,Manchester City,4,0,West Brom,2,0,Mike Jones,2008
6652,33,Liverpool,4,0,Arsenal,4,0,Howard Webb,2008
6653,27,Manchester Utd,2,0,Portsmouth,0,0,Peter Walton,2008
6654,33,Chelsea,0,0,Everton,0,0,Mark Halsey,2008
6655,34,Hull City,1,0,Liverpool,3,0,Martin Atkinson,2008
6656,34,Fulham,1,0,Stoke City,0,0,Lee Mason,2008
6657,34,Manchester Utd,5,0,Tottenham,2,0,Howard Webb,2008
6658,34,West Ham,0,0,Chelsea,1,0,Mike Dean,2008
6659,34,Everton,1,0,Manchester City,2,0,Alan Wiley,2008
6660,34,Bolton,1,0,Aston Villa,1,0,Lee Probert,2008
6661,34,West Brom,3,0,Sunderland,0,0,Mark Halsey,2008
6662,34,Blackburn,2,0,Wigan Athletic,0,0,Peter Walton,2008
6663,34,Arsenal,2,0,Middlesbrough,0,0,Chris Foy,2008
6664,34,Newcastle Utd,0,0,Portsmouth,0,0,Mike Riley,2008
6665,35,Tottenham,1,0,West Brom,0,0,Rob Styles,2008
6666,35,Middlesbrough,0,0,Manchester Utd,2,0,Mark Halsey,2008
6667,35,Wigan Athletic,0,0,Bolton,0,0,Mike Jones,2008
6668,35,Chelsea,3,0,Fulham,1,0,Alan Wiley,2008
6669,35,Portsmouth,0,0,Arsenal,3,0,Lee Mason,2008
6670,35,Manchester City,3,0,Blackburn,1,0,Mike Dean,2008
6671,35,Stoke City,0,0,West Ham,1,0,Peter Walton,2008
6672,35,Liverpool,3,0,Newcastle Utd,0,0,Phil Dowd,2008
6673,35,Sunderland,0,0,Everton,2,0,Martin Atkinson,2008
6674,35,Aston Villa,1,0,Hull City,0,0,Mike Dean,2008
6675,36,Fulham,3,0,Aston Villa,1,0,Mark Halsey,2008
6676,36,West Brom,3,0,Wigan Athletic,1,0,Peter Walton,2008
6677,36,West Ham,0,0,Liverpool,3,0,Alan Wiley,2008
6678,36,Blackburn,2,0,Portsmouth,0,0,Mike Riley,2008
6679,36,Everton,0,0,Tottenham,0,0,Lee Mason,2008
6680,36,Bolton,0,0,Sunderland,0,0,Rob Styles,2008
6681,36,Hull City,1,0,Stoke City,2,0,Howard Webb,2008
6682,36,Manchester Utd,2,0,Manchester City,0,0,Chris Foy,2008
6683,36,Arsenal,1,0,Chelsea,4,0,Phil Dowd,2008
6684,36,Newcastle Utd,3,0,Middlesbrough,1,0,Mike Dean,2008
6685,33,Wigan Athletic,1,0,Manchester Utd,2,0,Rob Styles,2008
6686,37,Bolton,1,0,Hull City,1,0,Peter Walton,2008
6687,37,Everton,3,0,West Ham,1,0,Phil Dowd,2008
6688,37,Tottenham,2,0,Manchester City,1,0,Mark Halsey,2008
6689,37,Middlesbrough,1,0,Aston Villa,1,0,Mike Riley,2008
6690,37,Newcastle Utd,0,0,Fulham,1,0,Howard Webb,2008
6691,37,Stoke City,2,0,Wigan Athletic,0,0,Lee Probert,2008
6692,37,Manchester Utd,0,0,Arsenal,0,0,Mike Dean,2008
6693,37,West Brom,0,0,Liverpool,2,0,Martin Atkinson,2008
6694,37,Chelsea,2,0,Blackburn,0,0,Rob Styles,2008
6695,37,Portsmouth,3,0,Sunderland,1,0,Alan Wiley,2008
6696,38,Wigan Athletic,1,0,Portsmouth,0,0,Phil Dowd,2008
6697,38,West Ham,2,0,Middlesbrough,1,0,Howard Webb,2008
6698,38,Aston Villa,1,0,Newcastle Utd,0,0,Chris Foy,2008
6699,38,Manchester City,1,0,Bolton,0,0,Mark Clattenburg,2008
6700,38,Hull City,0,0,Manchester Utd,1,0,Alan Wiley,2008
6701,38,Fulham,0,0,Everton,2,0,Mike Riley,2008
6702,38,Blackburn,0,0,West Brom,0,0,Mike Jones,2008
6703,38,Arsenal,4,0,Stoke City,1,0,Martin Atkinson,2008
6704,38,Sunderland,2,0,Chelsea,3,0,Mark Halsey,2008
6705,38,Liverpool,3,0,Tottenham,1,0,Peter Walton,2008
6706,1,Chelsea,2,0,Hull City,1,0,Alan Wiley,2009
6707,1,Stoke City,2,0,Burnley,0,0,Stephen Bennett,2009
6708,1,Everton,1,0,Arsenal,6,0,Mark Halsey,2009
6709,1,Portsmouth,0,0,Fulham,1,0,Martin Atkinson,2009
6710,1,Blackburn,0,0,Manchester City,2,0,Mike Dean,2009
6711,1,Bolton,0,0,Sunderland,1,0,Andre Marriner,2009
6712,1,Aston Villa,0,0,Wigan Athletic,2,0,Mark Clattenburg,2009
6713,1,Wolves,0,0,West Ham,2,0,Chris Foy,2009
6714,1,Tottenham,2,0,Liverpool,1,0,Phil Dowd,2009
6715,1,Manchester Utd,1,0,Birmingham City,0,0,Lee Mason,2009
6716,2,Wigan Athletic,0,0,Wolves,1,0,Mike Jones,2009
6717,2,Sunderland,1,0,Chelsea,3,0,Stephen Bennett,2009
6718,2,Burnley,1,0,Manchester Utd,0,0,Alan Wiley,2009
6719,2,Hull City,1,0,Tottenham,5,0,Chris Foy,2009
6720,2,Liverpool,4,0,Stoke City,0,0,Peter Walton,2009
6721,2,Birmingham City,1,0,Portsmouth,0,0,Lee Probert,2009
6722,3,Arsenal,4,0,Portsmouth,1,0,Stephen Bennett,2009
6723,3,Sunderland,2,0,Blackburn,1,0,Alan Wiley,2009
6724,3,Manchester City,1,0,Wolves,0,0,Lee Mason,2009
6725,3,Wigan Athletic,0,0,Manchester Utd,5,0,Howard Webb,2009
6726,3,Hull City,1,0,Bolton,0,0,Mike Jones,2009
6727,3,Birmingham City,0,0,Stoke City,0,0,Chris Foy,2009
6728,3,Fulham,0,0,Chelsea,2,0,Andre Marriner,2009
6729,3,West Ham,1,0,Tottenham,2,0,Mark Clattenburg,2009
6730,3,Burnley,1,0,Everton,0,0,Phil Dowd,2009
6731,3,Liverpool,1,0,Aston Villa,3,0,Martin Atkinson,2009
6732,4,Manchester Utd,2,0,Arsenal,1,0,Mike Dean,2009
6733,4,Blackburn,0,0,West Ham,0,0,Phil Dowd,2009
6734,4,Bolton,2,0,Liverpool,3,0,Alan Wiley,2009
6735,4,Wolves,1,0,Hull City,1,0,Stuart Attwell,2009
6736,4,Stoke City,1,0,Sunderland,0,0,Mike Jones,2009
6737,4,Chelsea,3,0,Burnley,0,0,Mark Clattenburg,2009
6738,4,Tottenham,2,0,Birmingham City,1,0,Peter Walton,2009
6739,4,Aston Villa,2,0,Fulham,0,0,Stephen Bennett,2009
6740,4,Portsmouth,0,0,Manchester City,1,0,Howard Webb,2009
6741,4,Everton,2,0,Wigan Athletic,1,0,Lee Probert,2009
6742,5,Liverpool,4,0,Burnley,0,0,Lee Mason,2009
6743,5,Manchester City,4,0,Arsenal,2,0,Mark Clattenburg,2009
6744,5,Sunderland,4,0,Hull City,1,0,Martin Atkinson,2009
6745,5,Tottenham,1,0,Manchester Utd,3,0,Andre Marriner,2009
6746,5,Portsmouth,2,0,Bolton,3,0,Chris Foy,2009
6747,5,Wigan Athletic,1,0,West Ham,0,0,Alan Wiley,2009
6748,5,Blackburn,3,0,Wolves,1,0,Stephen Bennett,2009
6749,5,Stoke City,1,0,Chelsea,2,0,Mike Dean,2009
6750,5,Fulham,2,0,Everton,1,0,Peter Walton,2009
6751,5,Birmingham City,0,0,Aston Villa,1,0,Howard Webb,2009
6752,6,Aston Villa,2,0,Portsmouth,0,0,Stuart Attwell,2009
6753,6,Bolton,1,0,Stoke City,1,0,Mark Clattenburg,2009
6754,6,Hull City,0,0,Birmingham City,1,0,Phil Dowd,2009
6755,6,Burnley,3,0,Sunderland,1,0,Chris Foy,2009
6756,6,West Ham,2,0,Liverpool,3,0,Andre Marriner,2009
6757,6,Arsenal,4,0,Wigan Athletic,0,0,Mike Jones,2009
6758,6,Manchester Utd,4,0,Manchester City,3,0,Martin Atkinson,2009
6759,6,Wolves,2,0,Fulham,1,0,Kevin Friend,2009
6760,6,Chelsea,3,0,Tottenham,0,0,Howard Webb,2009
6761,6,Everton,3,0,Blackburn,0,0,Lee Mason,2009
6762,7,Liverpool,6,0,Hull City,1,0,Peter Walton,2009
6763,7,Birmingham City,1,0,Bolton,2,0,Stephen Bennett,2009
6764,7,Portsmouth,0,0,Everton,1,0,Alan Wiley,2009
6765,7,Stoke City,0,0,Manchester Utd,2,0,Howard Webb,2009
6766,7,Blackburn,2,0,Aston Villa,1,0,Mark Clattenburg,2009
6767,7,Wigan Athletic,3,0,Chelsea,1,0,Phil Dowd,2009
6768,7,Tottenham,5,0,Burnley,0,0,Mike Dean,2009
6769,7,Fulham,0,0,Arsenal,1,0,Martin Atkinson,2009
6770,7,Sunderland,5,0,Wolves,2,0,Lee Mason,2009
6771,7,Manchester City,3,0,West Ham,1,0,Chris Foy,2009
6772,8,Burnley,2,0,Birmingham City,1,0,Kevin Friend,2009
6773,8,Bolton,2,0,Tottenham,2,0,Mike Jones,2009
6774,8,Hull City,2,0,Wigan Athletic,1,0,Mark Clattenburg,2009
6775,8,Manchester Utd,2,0,Sunderland,2,0,Alan Wiley,2009
6776,8,Wolves,0,0,Portsmouth,1,0,Howard Webb,2009
6777,8,Everton,1,0,Stoke City,1,0,Andre Marriner,2009
6778,8,Arsenal,6,0,Blackburn,2,0,Peter Walton,2009
6779,8,West Ham,2,0,Fulham,2,0,Phil Dowd,2009
6780,8,Chelsea,2,0,Liverpool,0,0,Martin Atkinson,2009
6781,8,Aston Villa,1,0,Manchester City,1,0,Mike Dean,2009
6782,9,Portsmouth,1,0,Tottenham,2,0,Phil Dowd,2009
6783,9,Aston Villa,2,0,Chelsea,1,0,Kevin Friend,2009
6784,9,Everton,1,0,Wolves,1,0,Stuart Attwell,2009
6785,9,Sunderland,1,0,Liverpool,0,0,Mike Jones,2009
6786,9,Arsenal,3,0,Birmingham City,1,0,Lee Probert,2009
6787,9,Stoke City,2,0,West Ham,1,0,Martin Atkinson,2009
6788,9,Manchester Utd,2,0,Bolton,1,0,Mark Clattenburg,2009
6789,9,Wigan Athletic,1,0,Manchester City,1,0,Alan Wiley,2009
6790,9,Blackburn,3,0,Burnley,2,0,Chris Foy,2009
6791,9,Fulham,2,0,Hull City,0,0,Andre Marriner,2009
6792,10,Hull City,0,0,Portsmouth,0,0,Stuart Attwell,2009
6793,10,Chelsea,5,0,Blackburn,0,0,Alan Wiley,2009
6794,10,Tottenham,0,0,Stoke City,1,0,Lee Probert,2009
6795,10,Wolves,1,0,Aston Villa,1,0,Peter Walton,2009
6796,10,Burnley,1,0,Wigan Athletic,3,0,Lee Mason,2009
6797,10,Birmingham City,2,0,Sunderland,1,0,Martin Atkinson,2009
6798,10,Liverpool,2,0,Manchester Utd,0,0,Andre Marriner,2009
6799,10,Manchester City,2,0,Fulham,2,0,Kevin Friend,2009
6800,10,Bolton,3,0,Everton,2,0,Phil Dowd,2009
6801,10,West Ham,2,0,Arsenal,2,0,Chris Foy,2009
6802,11,Everton,1,0,Aston Villa,1,0,Lee Probert,2009
6803,11,Sunderland,2,0,West Ham,2,0,Andre Marriner,2009
6804,11,Bolton,0,0,Chelsea,4,0,Peter Walton,2009
6805,11,Arsenal,3,0,Tottenham,0,0,Mark Clattenburg,2009
6806,11,Fulham,3,0,Liverpool,1,0,Lee Mason,2009
6807,11,Manchester Utd,2,0,Blackburn,0,0,Phil Dowd,2009
6808,11,Burnley,2,0,Hull City,0,0,Mike Jones,2009
6809,11,Portsmouth,4,0,Wigan Athletic,0,0,Alan Wiley,2009
6810,11,Stoke City,2,0,Wolves,2,0,Chris Foy,2009
6811,11,Birmingham City,0,0,Manchester City,0,0,Mike Dean,2009
6812,2,West Ham,2,0,Aston Villa,1,0,Stephen Bennett,2009
6813,12,Tottenham,2,0,Sunderland,0,0,Kevin Friend,2009
6814,12,Aston Villa,5,0,Bolton,1,0,Mark Clattenburg,2009
6815,12,Manchester City,3,0,Burnley,3,0,Stuart Attwell,2009
6816,12,Wolves,1,0,Arsenal,4,0,Stephen Bennett,2009
6817,12,Blackburn,3,0,Portsmouth,1,0,Andre Marriner,2009
6818,12,Hull City,2,0,Stoke City,1,0,Mike Dean,2009
6819,12,Wigan Athletic,1,0,Fulham,1,0,Phil Dowd,2009
6820,12,West Ham,1,0,Everton,2,0,Alan Wiley,2009
6821,12,Chelsea,1,0,Manchester Utd,0,0,Martin Atkinson,2009
6822,12,Liverpool,2,0,Birmingham City,2,0,Peter Walton,2009
6823,13,Sunderland,1,0,Arsenal,0,0,Alan Wiley,2009
6824,13,Manchester Utd,3,0,Everton,0,0,Stephen Bennett,2009
6825,13,Birmingham City,1,0,Fulham,0,0,Chris Foy,2009
6826,13,Chelsea,4,0,Wolves,0,0,Lee Mason,2009
6827,13,Hull City,3,0,West Ham,3,0,Mark Clattenburg,2009
6828,13,Liverpool,2,0,Manchester City,2,0,Phil Dowd,2009
6829,13,Burnley,1,0,Aston Villa,1,0,Howard Webb,2009
6830,13,Stoke City,1,0,Portsmouth,0,0,Kevin Friend,2009
6831,13,Tottenham,9,0,Wigan Athletic,1,0,Peter Walton,2009
6832,13,Bolton,0,0,Blackburn,2,0,Mike Dean,2009
6833,2,Fulham,3,0,Blackburn,0,0,Stuart Attwell,2009
6834,17,Hull City,3,0,Everton,2,0,Martin Atkinson,2009
6835,14,Aston Villa,1,0,Tottenham,1,0,Phil Dowd,2009
6836,14,Portsmouth,1,0,Manchester Utd,4,0,Mike Dean,2009
6837,14,Fulham,1,0,Bolton,1,0,Stephen Bennett,2009
6838,14,Blackburn,0,0,Stoke City,0,0,Howard Webb,2009
6839,14,West Ham,5,0,Burnley,3,0,Chris Foy,2009
6840,14,Manchester City,1,0,Hull City,1,0,Lee Probert,2009
6841,14,Wigan Athletic,1,0,Sunderland,0,0,Martin Atkinson,2009
6842,14,Everton,0,0,Liverpool,2,0,Alan Wiley,2009
6843,14,Wolves,0,0,Birmingham City,1,0,Mark Clattenburg,2009
6844,14,Arsenal,0,0,Chelsea,3,0,Andre Marriner,2009
6845,15,Aston Villa,3,0,Hull City,0,0,Stuart Attwell,2009
6846,15,Arsenal,2,0,Stoke City,0,0,Mark Clattenburg,2009
6847,15,Wigan Athletic,2,0,Birmingham City,3,0,Lee Probert,2009
6848,15,Wolves,2,0,Bolton,1,0,Chris Foy,2009
6849,15,West Ham,0,0,Manchester Utd,4,0,Peter Walton,2009
6850,15,Manchester City,2,0,Chelsea,1,0,Howard Webb,2009
6851,15,Portsmouth,2,0,Burnley,0,0,Phil Dowd,2009
6852,15,Blackburn,0,0,Liverpool,0,0,Martin Atkinson,2009
6853,15,Fulham,1,0,Sunderland,0,0,Mike Dean,2009
6854,15,Everton,2,0,Tottenham,2,0,Andre Marriner,2009
6855,16,Birmingham City,1,0,West Ham,0,0,Lee Mason,2009
6856,16,Chelsea,3,0,Everton,3,0,Phil Dowd,2009
6857,16,Bolton,3,0,Manchester City,3,0,Mark Clattenburg,2009
6858,16,Stoke City,2,0,Wigan Athletic,2,0,Mike Dean,2009
6859,16,Burnley,1,0,Fulham,1,0,Mike Jones,2009
6860,16,Sunderland,1,0,Portsmouth,1,0,Stephen Bennett,2009
6861,16,Tottenham,0,0,Wolves,1,0,Stuart Attwell,2009
6862,16,Hull City,0,0,Blackburn,0,0,Chris Foy,2009
6863,16,Manchester Utd,0,0,Aston Villa,1,0,Martin Atkinson,2009
6864,16,Liverpool,1,0,Arsenal,2,0,Howard Webb,2009
6865,17,Manchester Utd,3,0,Wolves,0,0,Stephen Bennett,2009
6866,17,Birmingham City,2,0,Blackburn,1,0,Mike Jones,2009
6867,17,Sunderland,0,0,Aston Villa,2,0,Kevin Friend,2009
6868,17,Bolton,3,0,West Ham,1,0,Andre Marriner,2009
6869,17,Tottenham,3,0,Manchester City,0,0,Alan Wiley,2009
6870,17,Chelsea,2,0,Portsmouth,1,0,Mark Clattenburg,2009
6871,17,Liverpool,2,0,Wigan Athletic,1,0,Phil Dowd,2009
6872,17,Burnley,1,0,Arsenal,1,0,Mike Dean,2009
6873,18,Arsenal,3,0,Hull City,0,0,Stephen Bennett,2009
6874,18,Fulham,3,0,Manchester Utd,0,0,Howard Webb,2009
