"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros %","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*03vlm*","Anthony Martial","MUN","F","277","W (Thu)","CRY Sat 7:00AM","10.5","2.62","17%","244.33","14%","-1.7%","4","154","0","3","0","1","1","1","0","0","0","0","0","1","0","2","0","0","0","4","0"
"*06c5x*","Tom Lockyer","LUT","D","276","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","10.5","2.62","38%","147.39","14%","-0.1%","4","360","0","1","0","0","6","1","1","0","0","4","16","1","4","10","0","0","0","9","0"
"*05tr5*","Mads Roerslev","BRF","D","278","W (Thu)","@NOT Sun 6:00AM","10.5","2.62","0%","1105.43","11%","+8.9%","4","135","0","3","0","0","3","1","0","0","1","1","4","2","0","1","0","0","0","2","0"
"*05opn*","Carlos Vinicius","FUL","F","272","W (Thu)","CHE Mon 12:00PM","10.5","5.25","28%","152.73","10%","+1.7%","2","37","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m5l*","John Egan","SHU","D","274","W (Thu)","@WHU Sat 7:00AM","10.5","2.1","3%","386.34","7%","-0.2%","5","427","0","0","0","1","4","1","2","0","0","13","36","0","4","13","0","0","0","15","0"
"*04xjr*","Harvey Elliott","LIV","M","275","W (Thu)","@TOT Sat 9:30AM","10.5","2.1","14%","274.34","7%","-0.1%","5","114","0","2","1","0","0","0","1","0","0","1","2","1","0","1","0","0","0","0","0"
"*02rlq*","Chris Basham","SHU","D","273","W (Thu)","@WHU Sat 7:00AM","10.5","1.75","0%","1144.8","0%","+0.1%","6","244","0","1","0","0","2","2","1","0","0","4","14","3","3","8","0","0","0","6","0"
"*068lx*","Dango Ouattara","BOU","F","281","W (Thu)","ARS Sat 7:00AM","10","5","55%","132.65","29%","-1.2%","2","88","0","1","0","1","2","0","0","0","0","1","2","3","0","0","0","0","0","1","1"
"*068yr*","Hamed Traore","BOU","M","282","W (Thu)","ARS Sat 7:00AM","10","3.33","72%","122.28","27%","-2.6%","3","41","0","1","0","2","0","1","0","0","0","0","0","4","0","1","0","0","0","1","0"
"*05re5*","Carney Chukwuemeka","CHE","M","280","W (Thu)","@FUL Mon 12:00PM","10","5","23%","171.45","12%","-0.4%","2","125","1","1","0","1","1","2","2","0","0","0","0","1","0","0","0","0","0","2","0"
"*03frx*","Ola Aina","NOT","D","279","W (Thu)","BRF Sun 6:00AM","10","2","1%","1114.71","2%","-2.1%","5","397","0","1","0","0","9","3","3","0","0","3","10","5","1","5","0","0","0","8","1"
"*02oo1*","Ben Davies","TOT","D","283","W (Thu)","LIV Sat 9:30AM","9.75","4.88","11%","295.26","8%","-0.4%","2","26","0","0","1","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0","0"
"*05w9m*","Emerson Royal","TOT","D","285","W (Thu)","LIV Sat 9:30AM","9.5","2.38","29%","149.19","21%","-4.4%","4","95","1","0","0","1","1","1","0","0","0","1","4","1","0","0","0","0","0","3","0"
"*06c5y*","Amari'i Bell","LUT","D","284","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","9.5","1.9","15%","251.83","5%","0%","5","450","0","1","0","1","11","1","0","0","0","5","16","3","2","3","0","0","0","11","0"
"*06eo0*","Lesley Ugochukwu","CHE","F","286","W (Thu)","@FUL Mon 12:00PM","9.5","2.38","0%","1130.12","2%","-3.3%","4","118","0","1","0","0","3","1","0","0","0","0","2","3","1","2","0","0","0","1","1"
"*056mf*","Neal Maupay","BRF","F","288","W (Thu)","@NOT Sun 6:00AM","9","3","1%","1151.55","3%","-0.6%","3","127","0","1","0","4","0","3","0","0","0","0","2","0","0","1","0","0","0","2","1"
"*05vyc*","Aaron Ramsey","BUR","M","289","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","9","4.5","0%","1159.42","1%","+0.5%","2","93","0","1","0","1","3","0","0","0","0","0","2","1","0","2","0","0","0","1","0"
"*03bmf*","Cauley Woodrow","LUT","F","290","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","9","2.25","0%","1121.2","0%","0%","4","31","0","4","0","0","1","3","0","0","0","0","1","0","0","3","0","0","0","2","0"
"*06dwm*","Jacob Bruun Larsen","BUR","F","287","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","9","2.25","0%","1139.13","0%","0%","4","73","0","2","0","1","0","0","0","0","0","0","2","2","0","2","0","0","0","1","0"
"*0637b*","Orel Mangala","NOT","M","291","W (Thu)","BRF Sun 6:00AM","8.5","1.7","0%","-","1%","-0.1%","5","387","0","2","0","0","2","5","3","0","0","7","1","0","2","2","0","0","0","6","1"
"*051kz*","George Baldock","SHU","D","292","W (Thu)","@WHU Sat 7:00AM","8.25","2.75","5%","352.01","3%","-0.1%","3","250","0","2","0","0","3","7","1","0","1","2","7","5","2","3","0","0","0","4","0"
"*051k7*","Reece James","CHE","D","294","Maddihat","@FUL Mon 12:00PM","8","8","100%","25.75","98%","0%","1","75","0","2","0","0","0","2","0","0","3","0","0","1","0","3","0","0","0","1","0"
"*052cd*","Mason Mount","MUN","M","297","dsb_ff","CRY Sat 7:00AM","8","4","100%","30.62","92%","+1.3%","2","151","0","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","2","1"
"*060wh*","Alejandro Garnacho","MUN","M","293","W (Thu)","CRY Sat 7:00AM","8","2","85%","112.14","59%","-8.4%","4","141","0","1","0","1","1","3","0","0","0","1","1","2","0","1","0","0","0","3","1"
"*04o82*","Curtis Jones","LIV","M","295","W (Thu)","@TOT Sat 9:30AM","8","2","34%","150.28","21%","-0.6%","4","252","0","0","0","1","4","7","1","0","0","2","3","4","0","1","0","0","0","2","1"
"*061v9*","Diego Carlos","AVL","D","298","W (Thu)","BHA Sat 4:30AM","8","2","6%","346.71","4%","-0.5%","4","158","0","0","0","1","4","0","0","0","0","2","8","1","1","4","0","0","0","4","0"
"*05o8n*","Max Lowe","SHU","D","296","W (Thu)","@WHU Sat 7:00AM","8","4","5%","363.57","2%","-0.3%","2","124","0","1","0","0","5","0","0","0","0","1","4","0","2","1","0","0","0","2","0"
"*06fxu*","Ibrahim Sangare","NOT","M","303","W (Thu)","BRF Sun 6:00AM","7.5","3.75","0%","-","14%","+2.2%","2","145","0","0","0","0","5","0","1","0","0","3","1","0","1","1","0","0","0","3","0"
"*05y7i*","Jarell Quansah","LIV","D","301","W (Thu)","@TOT Sat 9:30AM","7.5","2.5","0%","1104.8","3%","-7.5%","3","112","0","0","0","0","3","0","0","0","0","2","6","1","0","2","0","0","0","1","0"
"*02lv9*","James Milner","BHA","M","300","W (Thu)","@AVL Sat 4:30AM","7.5","1.5","4%","382.02","3%","-0.6%","5","225","0","1","0","0","5","1","2","0","0","3","6","0","0","2","0","0","0","4","1"
"*062p3*","Keane Lewis-Potter","BRF","F","299","W (Thu)","@NOT Sun 6:00AM","7.5","1.5","2%","1102.05","1%","+0.6%","5","140","0","1","0","1","0","2","0","0","1","0","0","3","0","1","0","0","0","4","0"
"*037mv*","Pelly Ruddock","LUT","M","302","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","7.5","1.5","0%","1144.3","0%","0%","5","164","0","1","0","0","0","0","0","0","0","2","0","1","1","3","0","0","0","4","0"
"*04fyc*","Charlie Taylor","BUR","D","304","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","7.25","3.62","1%","1117.25","1%","-0.2%","2","180","0","0","0","0","2","0","0","0","1","3","5","0","1","3","0","0","0","2","0"
"*062x7*","Rico Lewis","MCI","D","305","W (Thu)","@WOL Sat 7:00AM","7","2.33","22%","189.41","14%","-2.4%","3","80","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","1"
"*05raa*","Hugo Bueno","WOL","D","306","W (Thu)","MCI Sat 7:00AM","6.75","1.12","1%","1150.8","2%","-0.2%","6","135","0","2","0","0","1","2","0","0","3","1","3","1","1","1","0","0","1","3","1"
"*06c4p*","Benson Manuel","BUR","F","308","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","6.5","2.17","17%","230.83","12%","-0.2%","3","63","0","0","0","1","2","1","0","0","0","0","0","3","0","0","0","0","0","3","0"
"*056ir*","Adam Webster","BHA","D","310","W (Thu)","@AVL Sat 4:30AM","6.5","2.17","7%","343.25","7%","+1.7%","3","270","0","0","0","0","6","0","1","0","0","2","14","0","1","6","0","0","0","5","0"
"*05w9r*","Takehiro Tomiyasu","ARS","D","309","W (Thu)","@BOU Sat 7:00AM","6.5","1.62","3%","377","6%","-1.5%","4","127","0","0","0","1","0","1","0","1","0","1","4","2","0","4","0","0","0","1","1"
"*02opy*","Adam Lallana","BHA","M","307","W (Thu)","@AVL Sat 4:30AM","6.5","1.62","1%","1161.2","1%","-1.6%","4","108","0","3","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","2","1"
"*06fv8*","Mohammed Kudus","WHU","M","312","XXX","SHU Sat 7:00AM","6","2","0%","-","72%","-2.7%","3","38","0","0","0","0","4","0","0","0","0","1","1","1","0","0","0","0","0","4","0"
"*03scr*","Aleksandar Mitrovic","FUL","F","313","W (Thu)","CHE Mon 12:00PM","6","6","94%","81.36","23%","-1.4%","1","31","0","0","0","1","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0"
"*02yhi*","Philippe Coutinho","AVL","M","311","W (Thu)","BHA Sat 4:30AM","6","3","10%","308.7","2%","-0.6%","2","22","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0"
"*04gpx*","Dara O'Shea","BUR","D","314","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","5.75","1.92","1%","1149.04","2%","-0.9%","3","270","0","1","0","0","2","0","0","0","0","7","7","0","8","7","0","0","0","11","0"
"*03eki*","Cheikhou Kouyate","NOT","M","315","W (Thu)","BRF Sun 6:00AM","5.5","1.38","0%","1139.6","0%","0%","4","37","0","1","0","0","2","0","1","0","0","0","4","1","1","3","0","0","0","1","0"
"*05ohc*","Sergio Reguilon","MUN","D","317","Vroom","CRY Sat 7:00AM","5.25","2.62","8%","313.82","55%","+5%","2","162","0","2","0","0","0","1","1","0","0","1","3","2","0","0","0","0","0","3","1"
"*062og*","Aaron Hickey","BRF","D","316","W (Thu)","@NOT Sun 6:00AM","5.25","0.88","7%","339.21","15%","+5.3%","6","472","0","1","0","1","9","3","3","0","0","2","7","5","1","2","0","0","0","9","1"
"*06exb*","Rasmus Hojlund","MUN","F","318","Maddihat","CRY Sat 7:00AM","5","1.67","74%","60.78","87%","+0.2%","3","175","0","2","0","0","0","1","0","0","0","0","4","0","0","3","0","0","0","4","1"
"*04gw7*","Jadon Sancho","MUN","M","319","W (Thu)","CRY Sat 7:00AM","5","1.67","97%","90.45","39%","-6.7%","3","73","0","1","0","0","0","2","0","0","0","1","0","3","0","0","0","0","0","1","0"
"*03rxb*","Angelo Ogbonna","WHU","D","320","W (Thu)","SHU Sat 7:00AM","4.75","2.38","0%","1103.6","0%","0%","2","110","0","0","0","0","0","0","0","0","0","1","7","0","3","1","0","0","0","1","0"
"*06fx1*","Ansu Fati","BHA","F","321","4b. DcbB","@AVL Sat 4:30AM","4.5","2.25","0%","-","74%","-0.9%","2","70","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*06fy5*","Mike Tresor","BUR","F","322","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","4.5","2.25","0%","-","2%","-0.4%","2","82","0","2","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0"
"*06c6i*","Anel Ahmedhodzic","SHU","D","323","W (Thu)","@WHU Sat 7:00AM","4.25","0.71","21%","194.24","14%","-0.6%","6","540","0","0","0","0","9","5","3","0","0","8","23","4","10","10","0","0","0","17","0"
"*06clx*","Jordan Beyer","BUR","D","324","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","4.25","1.06","19%","209.05","10%","-1.7%","4","322","0","0","0","0","10","1","2","0","0","5","15","2","2","4","0","0","0","9","0"
"*052cg*","Yasser Larouci","SHU","D","325","W (Thu)","@WHU Sat 7:00AM","4.25","1.06","0%","1149.9","1%","0%","4","193","0","0","0","1","1","0","0","0","0","5","9","3","1","0","0","0","0","5","0"
"*02oox*","Kevin De Bruyne","MCI","M","327","Kish123","@WOL Sat 7:00AM","4","4","100%","5.15","96%","-0.1%","1","22","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"*03dx7*","Ben Mee","BRF","D","330","W (Thu)","@NOT Sun 6:00AM","4","2","99%","81.56","74%","-8.2%","2","151","0","1","0","0","5","4","0","0","0","1","4","0","1","2","0","0","0","3","0"
"*06fy7*","Nicolas Dominguez","NOT","M","328","W (Thu)","BRF Sun 6:00AM","4","4","0%","-","1%","+0.2%","1","90","0","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0","2","0"
"*068ys*","Naouirou Ahamada","CRY","M","326","W (Thu)","@MUN Sat 7:00AM","4","1.33","1%","1102.96","1%","0%","3","34","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","2","0"
"*04fyg*","Zanka","BRF","D","329","W (Thu)","@NOT Sun 6:00AM","4","4","0%","1211.6","0%","0%","1","5","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","337","Maddihat","BHA Sat 4:30AM","3.5","3.5","87%","111.03","64%","+0.9%","1","14","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ou8*","Facundo Pellistri","MUN","M","336","W (Thu)","CRY Sat 7:00AM","3.5","1.17","0%","1140.2","7%","-0.9%","3","20","0","0","0","0","1","0","0","0","0","0","3","2","0","1","0","0","0","0","0"
"*04spx*","Tahith Chong","LUT","M","332","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","3.5","0.88","16%","255.78","4%","-0.8%","4","319","0","0","0","1","3","5","1","0","0","2","0","1","0","0","0","0","0","8","0"
"*04s8k*","Jorginho","ARS","M","333","W (Thu)","@BOU Sat 7:00AM","3.5","0.88","7%","334.5","3%","-0.2%","4","61","0","0","0","0","1","2","0","0","1","1","0","0","1","1","0","0","0","2","0"
"*06fun*","Gonzalo Montiel","NOT","D","334","W (Thu)","BRF Sun 6:00AM","3.5","1.17","0%","-","3%","-8.9%","3","119","0","2","0","0","2","0","2","0","0","1","2","0","0","2","0","0","0","1","0"
"*04ge8*","Reiss Nelson","ARS","F","335","W (Thu)","@BOU Sat 7:00AM","3.5","1.75","2%","371.71","2%","+0.1%","2","13","0","1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0"
"*05ue3*","Albert Sambi Lokonga","LUT","M","339","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","3.5","1.75","0%","1097.8","1%","-0.3%","2","129","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*061vk*","Jaidon Anthony","BOU","F","331","W (Thu)","ARS Sat 7:00AM","3.5","1.17","1%","1157.37","1%","0%","3","150","0","0","0","1","1","2","1","0","0","1","2","2","0","1","0","0","0","5","0"
"*02rll*","Nathan Redmond","BUR","M","338","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","3.5","1.17","6%","358.04","1%","-0.1%","3","51","0","1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","2","0"
"*0327r*","Michael Keane","EVE","D","340","W (Thu)","LUT Sat 7:00AM","3.25","1.08","48%","141.46","21%","-1.1%","3","181","0","0","0","2","2","1","1","0","0","3","7","0","0","5","0","0","0","5","0"
"*04mqu*","Aymeric Laporte","MCI","D","341","W (Thu)","@WOL Sat 7:00AM","3.25","3.25","5%","360.42","1%","-0.2%","1","10","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"*06fxe*","Ryan Gravenberch","LIV","M","345","W (Thu)","@TOT Sat 9:30AM","3","1.5","0%","-","43%","-0.7%","2","13","0","0","0","0","1","0","0","0","0","1","2","1","0","0","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","344","W (Thu)","@TOT Sat 9:30AM","3","0.75","0%","1189","6%","-3.4%","4","86","0","0","0","0","2","1","0","0","0","1","3","0","0","1","0","0","0","1","0"
"*063q8*","Mikkel Damsgaard","BRF","M","342","W (Thu)","@NOT Sun 6:00AM","3","1.5","4%","376.79","2%","-0.1%","2","50","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"*05n03*","Kalvin Phillips","MCI","M","347","W (Thu)","@WOL Sat 7:00AM","3","1.5","1%","1124.94","1%","0%","2","43","0","0","0","0","2","2","0","0","0","1","2","1","0","0","0","0","0","0","0"
"*06fuh*","Hannes Delcroix","BUR","D","343","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","3","1","0%","-","1%","-0.2%","3","137","0","2","0","2","0","0","1","0","0","5","4","0","0","3","0","0","0","6","0"
"*063dz*","Luke Harris","FUL","M","346","W (Thu)","CHE Mon 12:00PM","3","3","0%","1078.2","0%","0%","1","73","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"*05rjn*","Jesurun Rak-Sakyi","CRY","M","348","W (Thu)","@MUN Sat 7:00AM","3","1","0%","1105.6","0%","0%","3","8","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0"
"*02lkj*","Jack Robinson","SHU","D","349","W (Thu)","@WHU Sat 7:00AM","2.75","0.46","1%","1164.18","2%","+0.6%","6","529","0","1","1","0","4","0","2","0","0","8","23","1","7","6","0","0","0","17","0"
"*062pl*","Lisandro Martinez","MUN","D","354","W (Thu)","CRY Sat 7:00AM","2.5","0.5","96%","92.83","60%","-3.2%","5","375","0","3","1","0","6","2","2","0","0","2","10","2","2","1","0","0","1","8","0"
"*04yo7*","Youri Tielemans","AVL","M","355","W (Thu)","BHA Sat 4:30AM","2.5","0.42","98%","86.05","37%","-4.5%","6","130","0","1","0","0","0","3","0","0","0","1","1","1","0","0","0","0","0","3","0"
"*068n8*","Noni Madueke","CHE","F","353","W (Thu)","@FUL Mon 12:00PM","2.5","1.25","76%","120.76","30%","-3.1%","2","41","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0"
"*067yu*","Facundo Buonanotte","BHA","M","350","W (Thu)","@AVL Sat 4:30AM","2.5","2.5","14%","275.67","22%","+14%","1","45","0","0","0","1","0","3","0","0","0","2","0","0","0","0","0","0","0","1","0"
"*03u2b*","Adama Traore","FUL","F","356","W (Thu)","CHE Mon 12:00PM","2.5","0.83","1%","1101.34","5%","-2.4%","3","29","0","0","0","1","0","1","0","0","0","0","1","0","0","2","0","0","0","3","0"
"*068sd*","Jakub Kiwior","ARS","D","352","W (Thu)","@BOU Sat 7:00AM","2.5","1.25","1%","1125.98","2%","-0.4%","2","91","0","0","0","1","2","0","0","0","0","0","2","0","1","1","0","0","0","2","0"
"*05yg5*","Toti","WOL","D","351","W (Thu)","MCI Sat 7:00AM","2.5","0.83","0%","1227.2","0%","0%","3","67","0","0","0","0","1","0","0","0","0","1","2","0","2","0","0","0","0","1","0"
"*04sat*","Emile Smith Rowe","ARS","M","362","W (Thu)","@BOU Sat 7:00AM","2","2","19%","215.45","8%","-0.6%","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*0574a*","Giovani Lo Celso","TOT","M","361","W (Thu)","LIV Sat 9:30AM","2","2","17%","225.74","6%","-0.3%","1","15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yeg*","Tosin Adarabioyo","FUL","D","357","W (Thu)","CHE Mon 12:00PM","2","2","2%","388.22","1%","-0.1%","1","1","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0"
"*05ye7*","Oscar Bobb","MCI","M","358","W (Thu)","@WOL Sat 7:00AM","2","1","0%","-","0%","+0.1%","2","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*0328q*","Tom Cairney","FUL","M","359","W (Thu)","CHE Mon 12:00PM","2","0.5","0%","1180.6","0%","0%","4","106","0","1","0","0","0","4","0","0","0","0","0","1","0","2","0","0","0","2","0"
"*05trk*","Saman Ghoddos","BRF","F","360","W (Thu)","@NOT Sun 6:00AM","2","2","0%","-","0%","0%","1","16","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"*03dxq*","Danny Ings","WHU","F","365","W (Thu)","SHU Sat 7:00AM","1.5","0.3","25%","156.19","8%","-0.5%","5","28","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","2","0"
"*052cb*","Ian Maatsen","CHE","D","366","W (Thu)","@FUL Mon 12:00PM","1.5","0.38","16%","242.38","6%","-0.5%","4","31","0","1","0","0","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0"
"*06fwi*","Carlos Baleba","BHA","M","363","W (Thu)","@AVL Sat 4:30AM","1.5","1.5","0%","-","3%","-1.6%","1","15","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ylt*","Chris Mepham","BOU","D","367","W (Thu)","ARS Sat 7:00AM","1.5","0.75","0%","1104.7","0%","0%","2","31","0","1","0","0","0","0","1","0","0","1","2","0","2","0","0","0","0","1","0"
"*064a1*","Boubacar Traore","WOL","M","368","W (Thu)","MCI Sat 7:00AM","1.5","0.5","0%","1152.6","0%","0%","3","44","0","0","0","0","1","2","0","0","0","0","2","0","1","1","0","0","0","4","0"
"*06c6n*","Andre Brooks","SHU","M","364","W (Thu)","@WHU Sat 7:00AM","1.5","0.75","0%","-","0%","0%","2","17","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","371","W (Thu)","LIV Sat 9:30AM","1","0.2","42%","141.1","17%","-1.5%","5","75","0","0","0","0","0","0","1","0","0","0","1","2","1","0","0","0","0","1","0"
"*05n3v*","Konstantinos Tsimikas","LIV","D","374","W (Thu)","@TOT Sat 9:30AM","1","1","9%","316.89","3%","-0.5%","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*02oq3*","Jay Rodriguez","BUR","F","373","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","1","0.5","2%","383.19","1%","-0.1%","2","24","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*061vj*","Kieffer Moore","BOU","F","372","W (Thu)","ARS Sat 7:00AM","1","0.33","0%","1158.6","0%","0%","3","51","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"*04u6i*","Leander Dendoncker","AVL","M","370","W (Thu)","BHA Sat 4:30AM","1","0.5","0%","1154.47","0%","0%","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*040ah*","Tom Davies","SHU","M","369","W (Thu)","@WHU Sat 7:00AM","1","0.5","0%","-","0%","0%","2","35","0","0","0","0","2","2","1","0","0","2","1","0","0","0","0","0","0","5","0"
"*05s08*","Valentino Livramento","NEW","D","376","W (Thu)","BUR Sat 7:00AM","0.5","0.25","12%","267.57","5%","-0.5%","2","22","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jyc*","Davinson Sanchez","TOT","D","378","W (Thu)","LIV Sat 9:30AM","0.5","0.5","0%","1135.4","1%","0%","1","75","0","0","0","0","0","0","1","0","0","1","2","0","2","3","0","0","0","2","0"
"*061vb*","James Hill","BOU","D","375","W (Thu)","ARS Sat 7:00AM","0.5","0.5","0%","1045.8","0%","0%","1","14","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*06avl*","Michael Olakigbe","BRF","F","377","W (Thu)","@NOT Sun 6:00AM","0.5","0.25","0%","-","0%","0%","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*06dmj*","Jurrien Timber","ARS","D","382","W (Thu)","@BOU Sat 7:00AM","0.25","0.25","97%","82.75","26%","-0.5%","1","49","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","380","W (Thu)","BHA Sat 4:30AM","0.25","0.25","61%","131.81","17%","-0.7%","1","30","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2","0"
"*062h8*","Moussa Niakhate","NOT","D","381","W (Thu)","BRF Sun 6:00AM","0.25","0.08","0%","1162.77","1%","+0.1%","3","123","0","0","0","0","2","0","0","0","0","1","1","0","1","2","0","0","0","3","0"
"*03pig*","Jamaal Lascelles","NEW","D","379","W (Thu)","BUR Sat 7:00AM","0.25","0.25","0%","1141.2","0%","0%","1","15","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*05u94*","Michael Olise","CRY","M","604","avitek","@MUN Sat 7:00AM","0","0","100%","56.31","91%","-2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","596","W (Thu)","@FUL Mon 12:00PM","0","0","98%","43.85","84%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yl5*","John Stones","MCI","D","661","4b. DcbB","@WOL Sat 7:00AM","0","0","100%","57.69","84%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","587","Vroom","BHA Sat 4:30AM","0","0","98%","88.13","64%","-2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","669","XXX","@NOT Sun 6:00AM","0","0","62%","132.12","55%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxf*","Sofyan Amrabat","MUN","M","394","W (Thu)","CRY Sat 7:00AM","0","0","0%","-","28%","+0.2%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","684","W (Thu)","BUR Sat 7:00AM","0","0","46%","145.02","28%","-1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spq*","Jack Harrison","EVE","M","518","4b. DcbB","LUT Sat 7:00AM","0","0","0%","1101.53","27%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","427","W (Thu)","BHA Sat 4:30AM","0","0","75%","115.96","25%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","412","W (Thu)","MCI Sat 7:00AM","0","0","0%","-","23%","+10.9%","2","114","0","1","0","0","2","1","0","1","0","0","1","2","1","1","0","0","0","1","0"
"*0570n*","Joao Cancelo","MCI","D","439","W (Thu)","@WOL Sat 7:00AM","0","0","61%","131.62","20%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","415","W (Thu)","LIV Sat 9:30AM","0","0","15%","255.38","19%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","692","W (Thu)","BRF Sun 6:00AM","0","0","35%","147.12","19%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
