ranker,player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
1509,Fabio Silva,pt POR,FW,Wolves,21-041,2002,3,2,141,1.6,0,0,0,0,0,0,0,0,1.0,1.0,0.1,1.1,3,4,5,0.00,0.00,0.00,0.00,0.00,0.63,0.09,0.73,0.63,0.73,Matches,2023,5,3,60.0,3.19,1.91,0.00,0.00,11.6,0,0.20,-1.0,-1.0,29,36,80.6,409,111,16,20,80.0,9,9,100.0,1,1,100.0,0.0,-0.1,3,4,0,0,35,1,1,1,0,0,0,0,0,0,0,0,0,7,4.47,4,0,1,1,1,0,0,0.00,0,0,0,0,0,0,4,3,1,3,0,0,1,0.0,1,0,0,0,1,5,0,0,56,1,10,27,22,8,56,4,2,50.0,1,25.0,37,302,100,2,1,4,3,35,47,52.2,64,0,1,14,0,1.00,0,4,-4,-2.55,-3.25,2.3,3.6,-1.4,-0.87,-1.56,0,1,2,2,0,0,0,7,0,1,0.0,3
1511,Thiago Silva,br BRA,DF,Chelsea,38-341,1984,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,16,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,2023,1,0,0.0,0.33,0.00,0.00,,9.0,0,0.04,0.0,0.0,306,322,95.0,5555,2113,130,137,94.9,145,150,96.7,27,30,90.0,0.1,-0.1,1,15,0,0,311,11,9,0,0,0,0,0,0,0,0,0,0,3,1.00,3,0,0,0,0,0,1,0.33,1,0,0,0,0,0,1,0,1,0,0,1,5,20.0,4,6,5,1,2,3,14,0,347,37,150,183,14,6,347,0,0,,0,,251,1194,687,3,0,1,0,264,90,100.0,90,3,0,,0,1.33,5,4,+1,+0.33,,6.1,3.5,+2.6,+0.85,,0,1,1,0,0,0,0,21,13,4,76.5,3
1524,Oliver Skipp,eng ENG,MF,Tottenham,22-347,2000,2,1,92,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,6,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,56,60,93.3,717,148,38,38,100.0,15,17,88.2,1,2,50.0,0.0,0.0,0,9,0,0,59,1,1,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,1,0,1,1,100.0,0,2,0,2,0,2,0,0,68,1,7,39,22,2,68,0,0,,0,,51,134,67,0,0,3,0,54,46,34.1,74,0,1,18,1,2.00,2,2,0,0.00,-2.02,1.4,2.0,-0.6,-0.57,-0.94,0,1,1,0,0,0,0,4,0,4,0.0,3
1535,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,25-349,1997,3,3,270,3.0,1,1,2,1,0,0,0,0,1.2,1.2,0.2,1.4,4,3,18,0.33,0.33,0.67,0.33,0.67,0.40,0.08,0.48,0.40,0.48,Matches,2023,7,2,28.6,2.33,0.67,0.14,0.50,14.5,0,0.17,-0.2,-0.2,31,44,70.5,424,74,22,26,84.6,5,8,62.5,3,3,100.0,0.2,+0.8,5,0,1,0,38,6,0,0,0,0,0,0,0,0,0,0,3,8,2.67,6,0,1,0,0,1,1,0.33,0,0,1,0,0,0,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,2,0,80,2,7,30,47,18,80,9,3,33.3,6,66.7,46,299,148,1,3,8,7,54,90,100.0,90,3,0,,0,0.33,2,6,-4,-1.33,,3.3,6.2,-2.9,-0.97,,0,2,2,2,0,0,0,8,2,11,15.4,3
1538,Manor Solomon,il ISR,FW,Tottenham,24-036,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,7,85.7,75,8,3,3,100.0,3,4,75.0,0,0,,0.0,0.0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,8,1,2,4,2,0,8,1,1,100.0,0,0.0,5,21,11,0,0,0,0,5,3,1.1,,0,1,3,2,3.00,0,0,0,0.00,-1.35,0.1,0.2,-0.2,-4.81,-4.92,0,0,0,0,0,0,0,1,0,0,,3
1546,Tomas Soucek,cz CZE,MF,West Ham,28-183,1995,3,3,218,2.4,0,1,1,0,0,0,0,0,0.4,0.4,0.3,0.6,1,4,2,0.00,0.41,0.41,0.00,0.41,0.15,0.11,0.26,0.15,0.26,Matches,2023,2,0,0.0,0.83,0.00,0.00,,5.0,0,0.19,-0.4,-0.4,34,53,64.2,520,185,14,23,60.9,10,14,71.4,5,5,100.0,0.0,+0.7,4,4,0,0,51,1,0,0,1,0,1,0,0,0,0,1,2,7,2.89,6,0,0,0,0,1,1,0.41,1,0,0,0,0,0,7,7,0,6,1,3,6,50.0,3,4,2,2,7,14,13,0,91,22,39,37,15,6,91,0,0,,0,,27,115,44,0,0,1,0,30,73,80.7,73,2,0,,0,2.33,5,2,+3,+1.24,-0.49,4.1,4.3,-0.2,-0.09,-1.55,0,3,2,1,0,1,0,9,8,4,66.7,3
1548,Vinicius Souza,br BRA,MF,Sheffield Utd,24-073,1999,3,2,158,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches,2023,2,1,50.0,1.14,0.57,0.00,0.00,29.1,0,0.03,-0.1,-0.1,46,59,78.0,770,190,23,28,82.1,20,24,83.3,2,4,50.0,0.0,0.0,1,4,0,0,59,0,0,0,1,1,0,0,0,0,0,0,3,3,1.71,1,0,0,0,0,2,0,0.00,0,0,0,0,0,0,9,3,3,3,3,4,6,66.7,2,3,0,3,3,12,2,0,88,2,38,38,12,2,88,2,2,100.0,0,0.0,30,134,55,0,0,5,1,45,53,58.5,74,1,1,11,0,0.00,2,3,-1,-0.57,+1.04,0.9,4.5,-3.7,-2.08,-0.90,0,3,0,0,0,0,0,10,5,3,62.5,3
1558,Jason Steele,eng ENG,GK,Brighton,33-011,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,75,84,89.3,1477,1052,28,29,96.6,36,37,97.3,10,16,62.5,0.0,0.0,0,0,0,0,71,12,2,0,0,0,0,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,90,77,90,0,0,0,90,0,0,,0,,61,242,118,0,0,0,0,56,90,66.7,90,2,0,,1,3.00,8,2,+6,+3.00,+5.00,6.2,3.5,+2.7,+1.34,+2.92,0,0,0,0,0,0,0,6,1,0,100.0,3
1560,Raheem Sterling,eng ENG,MF,Chelsea,28-264,1994,3,3,259,2.9,2,0,2,2,0,0,0,0,0.9,0.9,0.5,1.4,20,12,41,0.69,0.00,0.69,0.69,0.69,0.32,0.16,0.48,0.32,0.48,Matches,2023,6,3,50.0,2.08,1.04,0.33,0.67,9.3,0,0.15,+1.1,+1.1,93,122,76.2,1142,296,67,76,88.2,17,26,65.4,4,5,80.0,0.5,-0.5,4,5,9,3,122,0,0,1,0,12,0,0,0,0,0,0,4,18,6.25,11,0,5,1,1,0,2,0.69,1,0,1,0,0,0,3,3,1,0,2,2,4,50.0,2,0,0,0,0,3,0,0,155,0,8,42,106,28,155,20,8,40.0,6,30.0,122,887,535,10,13,7,15,131,86,95.9,86,1,0,,0,1.33,5,4,+1,+0.35,+0.35,6.1,3.5,+2.6,+0.90,+1.20,0,2,7,1,1,0,0,15,0,1,0.0,3
1583,Dominik Szoboszlai,hu HUN,MF,Liverpool,22-308,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.7,7,13,13,0.00,0.00,0.00,0.00,0.00,0.07,0.15,0.22,0.07,0.22,Matches,2023,6,1,16.7,2.00,0.33,0.00,0.00,23.4,1,0.04,-0.2,-0.2,132,156,84.6,2040,397,67,77,87.0,51,57,89.5,9,14,64.3,0.2,-0.4,5,7,3,0,140,16,4,0,2,7,1,6,5,0,0,0,3,11,3.67,6,2,0,2,1,0,1,0.33,0,0,0,1,0,0,5,4,2,2,1,2,10,20.0,8,8,0,8,2,7,2,0,197,5,33,104,65,9,197,13,6,46.2,6,46.2,95,507,269,4,4,4,1,129,90,100.0,90,3,0,,0,2.33,6,3,+3,+1.00,,5.2,4.6,+0.6,+0.19,,0,6,5,1,1,0,0,19,0,0,,3
1592,Matt Targett,eng ENG,DF,Newcastle Utd,27-345,1995,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,7,100.0,139,14,2,2,100.0,3,3,100.0,2,2,100.0,0.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,67.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,5,2,0,7,0,0,,0,,6,41,35,0,0,0,0,6,4,1.5,,0,1,4,2,0.00,0,1,-1,-22.50,-23.52,0.3,0.4,0.0,-0.90,-1.58,0,0,0,0,0,0,0,1,0,0,,3
1594,James Tarkowski,eng ENG,DF,Everton,30-283,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,11,3,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches,2023,3,0,0.0,1.00,0.00,0.00,,7.7,0,0.14,-0.4,-0.4,104,127,81.9,2305,960,33,35,94.3,48,52,92.3,20,34,58.8,0.1,0.0,0,14,2,1,124,3,2,0,0,1,1,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,2,0,0,1,2,50.0,1,5,4,1,10,12,7,0,157,20,64,83,11,8,157,1,1,100.0,0,0.0,107,454,213,0,0,0,2,100,90,100.0,90,3,0,,0,0.00,0,6,-6,-2.00,,4.7,5.5,-0.8,-0.28,,0,5,1,0,0,0,0,21,4,2,66.7,3
1601,Kenny Tete,nl NED,DF,Fulham,27-324,1995,3,3,265,2.9,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,7,10,9,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,111,138,80.4,1701,616,64,71,90.1,36,43,83.7,9,15,60.0,0.1,-0.1,1,8,2,1,111,27,3,0,0,4,24,0,0,0,0,0,5,4,1.36,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7,5,5,2,0,2,3,66.7,1,1,1,0,4,11,15,0,172,17,83,64,28,0,172,7,4,57.1,2,28.6,85,381,192,6,0,1,2,89,88,98.1,88,2,0,,0,1.33,3,4,-1,-0.34,+17.66,2.5,8.2,-5.7,-1.94,+21.53,0,5,4,0,0,1,0,11,2,1,66.7,3
1614,Youri Tielemans,be BEL,"MF,FW",Aston Villa,26-114,1997,3,0,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,51,55,92.7,764,247,31,31,100.0,14,15,93.3,4,5,80.0,0.1,-0.1,1,3,0,0,54,1,0,0,1,0,1,0,0,0,0,0,1,1,1.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,58,3,13,33,13,1,58,1,0,0.0,1,100.0,42,239,139,2,0,0,0,50,26,28.9,,0,3,26,0,2.00,1,3,-2,-2.31,-4.18,1.8,2.4,-0.6,-0.73,-2.18,0,1,0,0,0,0,0,6,0,0,,3
1616,Jurrien Timber,nl NED,DF,Arsenal,22-073,2001,1,1,49,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,44,49,89.8,654,152,21,22,95.5,23,26,88.5,0,0,,0.0,0.0,0,9,0,0,44,5,1,0,0,0,4,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,51,0,8,38,5,0,51,0,0,,0,,39,127,86,2,0,0,0,39,49,18.1,49,0,0,,0,3.00,2,0,+2,+3.67,+3.67,0.3,0.3,0.0,+0.07,-1.24,0,2,0,1,0,0,0,2,1,0,100.0,3
1622,Takehiro Tomiyasu,jp JPN,DF,Arsenal,24-297,1998,2,1,107,1.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,8,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,2023,1,1,100.0,0.84,0.84,0.00,0.00,28.3,0,0.03,0.0,0.0,75,93,80.6,1118,253,41,45,91.1,33,40,82.5,1,5,20.0,0.0,0.0,0,9,1,0,84,9,1,1,0,1,8,0,0,0,0,0,1,1,0.84,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,100,3,21,58,21,1,100,3,2,66.7,1,33.3,71,310,164,3,0,1,1,77,54,39.6,66,0,1,41,0,3.00,1,1,0,0.00,-1.10,2.5,1.3,+1.3,+1.07,-0.03,1,2,0,0,0,0,0,7,2,3,40.0,3
1623,James Tomkins,eng ENG,DF,Crystal Palace,34-153,1989,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,1,100.0,8,6,1,1,100.0,0,0,,0,0,,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0.4,,0,1,1,2,3.00,0,0,0,0.00,0.00,0.0,0.0,0.0,0.00,-0.06,0,0,0,0,0,0,0,0,0,0,,3
1625,Sandro Tonali,it ITA,MF,Newcastle Utd,23-113,2000,3,3,225,2.5,1,0,1,1,0,0,2,0,0.7,0.7,0.1,0.7,3,9,8,0.40,0.00,0.40,0.40,0.40,0.26,0.03,0.29,0.26,0.29,Matches,2023,3,2,66.7,1.20,0.80,0.33,0.50,15.8,0,0.22,+0.3,+0.3,109,132,82.6,1705,447,58,64,90.6,41,50,82.0,6,10,60.0,0.1,-0.1,1,7,3,1,131,1,0,0,3,4,1,0,0,0,0,0,2,4,1.60,4,0,0,0,0,0,2,0.80,2,0,0,0,0,0,4,4,2,1,1,1,6,16.7,5,2,0,2,1,5,1,0,150,2,33,84,34,5,150,4,2,50.0,1,25.0,105,389,164,3,0,3,1,125,75,83.3,75,0,0,,0,1.00,6,2,+4,+1.60,+5.60,4.9,2.7,+2.2,+0.89,+1.39,0,5,3,0,0,0,0,11,1,0,100.0,3
1629,Pau Torres,es ESP,DF,Aston Villa,26-225,1997,3,2,240,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,155,170,91.2,2850,893,52,55,94.5,93,94,98.9,9,18,50.0,0.0,0.0,1,10,1,0,158,12,7,0,3,0,0,0,0,0,0,0,2,2,0.75,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,2,0,0,1,4,25.0,3,3,1,2,0,2,9,0,185,32,100,79,8,0,185,2,2,100.0,0,0.0,132,903,587,2,0,0,0,134,80,88.9,90,2,1,60,0,2.00,7,4,+3,+1.13,+4.12,6.9,3.6,+3.3,+1.23,+3.66,0,2,1,1,0,0,0,12,3,1,75.0,3
1632,James Trafford,eng ENG,GK,Burnley,20-323,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,64,79,81.0,1320,862,24,24,100.0,24,24,100.0,14,28,50.0,0.0,0.0,0,4,0,0,65,14,5,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,84,59,80,4,0,0,84,0,0,,0,,49,223,108,0,0,0,0,44,90,100.0,90,2,0,,0,0.00,1,6,-5,-2.50,,1.1,4.4,-3.4,-1.70,,0,0,1,0,0,0,0,8,1,0,100.0,3
1633,Adama Traore,es ESP,"FW,DF",Fulham,27-216,1996,2,0,25,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,0,2,0.00,0.00,0.00,0.00,0.00,0.74,0.00,0.74,0.74,0.74,Matches,2023,1,1,100.0,3.60,3.60,0.00,0.00,8.0,0,0.21,-0.2,-0.2,4,6,66.7,49,11,3,5,60.0,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,1,2,5,5,2,12,1,0,0.0,1,100.0,7,84,49,1,1,2,1,9,13,9.3,,0,2,13,0,0.50,1,2,-1,-3.60,-3.23,0.3,2.3,-1.9,-6.95,-5.08,0,0,0,0,0,0,0,2,1,0,100.0,3
1634,Bertrand Traore,bf BFA,DF,Aston Villa,27-357,1995,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,2,50.0,3,0,0,0,,0,0,,0,1,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,2,1,0,0,3,0,0,,0,,2,32,0,0,0,1,0,2,10,3.7,,0,1,10,1,3.00,0,0,0,0.00,-0.69,0.0,0.5,-0.4,-3.80,-4.81,0,0,0,0,0,0,0,1,0,0,,3
1641,Kieran Trippier,eng ENG,DF,Newcastle Utd,32-344,1990,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.8,0.8,5,22,11,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,215,263,81.7,3812,1483,100,107,93.5,89,107,83.2,24,39,61.5,0.5,-0.8,9,12,4,1,218,44,13,0,0,16,21,10,4,3,0,1,3,16,5.33,9,5,1,0,1,0,0,0.00,0,0,0,0,0,0,2,0,0,1,1,2,5,40.0,3,5,2,3,4,6,4,0,285,12,98,127,62,4,285,6,5,83.3,1,16.7,172,494,253,5,1,2,0,178,90,100.0,90,3,0,,0,1.00,6,4,+2,+0.67,,5.6,3.6,+2.0,+0.66,,0,3,3,1,0,0,0,26,5,0,100.0,3
1642,Leandro Trossard,be BEL,"FW,MF",Arsenal,28-268,1994,2,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,2,2,5,0.00,0.00,0.00,0.00,0.00,0.00,1.02,1.02,0.00,1.02,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,22,31,71.0,360,99,8,11,72.7,12,13,92.3,1,2,50.0,0.7,-0.7,4,2,2,1,26,5,0,0,0,4,0,2,2,0,0,0,3,9,13.06,7,1,1,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,2,0,2,0,1,0,0,37,0,5,16,19,4,37,1,1,100.0,0,0.0,19,136,81,2,0,4,1,23,31,23.0,45,0,1,17,1,2.00,0,2,-2,-2.90,-4.63,1.8,1.1,+0.7,+0.95,-0.17,0,0,0,0,0,0,0,4,0,2,0.0,3
1644,Kostas Tsimikas,gr GRE,MF,Liverpool,27-109,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,6,50.0,40,0,2,3,66.7,1,1,100.0,0,2,0.0,0.0,0.0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,1,3,3,0,7,0,0,,0,,5,41,16,1,0,1,0,6,5,1.9,,0,1,5,2,3.00,0,0,0,0.00,-1.02,0.0,0.3,-0.3,-4.96,-5.25,0,0,1,0,0,0,0,2,0,0,,3
1647,Matt Turner,us USA,GK,Nott'ham Forest,29-066,1994,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,71,106,67.0,2494,2029,12,12,100.0,27,27,100.0,32,63,50.8,0.0,0.0,0,4,0,0,69,34,14,0,0,0,0,0,0,0,0,3,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,114,95,113,1,0,0,114,0,0,,0,,60,454,331,0,0,0,0,37,90,100.0,90,3,0,,0,1.00,5,6,-1,-0.33,,3.8,4.2,-0.4,-0.13,,0,0,1,0,0,0,0,1,0,0,,3
1650,Destiny Udogie,it ITA,DF,Tottenham,20-274,2002,3,3,240,2.7,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,10,15,15,0.00,0.37,0.37,0.00,0.37,0.03,0.18,0.21,0.03,0.21,Matches,2023,1,1,100.0,0.37,0.37,0.00,0.00,6.6,0,0.09,-0.1,-0.1,134,152,88.2,1694,647,87,91,95.6,40,47,85.1,1,1,100.0,0.5,+0.5,3,18,0,0,125,27,4,0,0,2,23,0,0,0,0,0,5,6,2.25,6,0,0,0,0,0,2,0.75,2,0,0,0,0,0,4,3,2,0,2,1,2,50.0,1,1,0,1,3,7,7,0,187,6,37,89,63,8,187,11,3,27.3,7,63.6,121,603,301,7,3,5,2,112,80,88.9,80,1,0,,0,2.33,5,2,+3,+1.13,-1.87,4.2,4.5,-0.3,-0.09,-1.27,0,9,5,1,0,0,0,19,3,2,60.0,3
1653,Lesley Ugochukwu,fr FRA,MF,Chelsea,19-156,2004,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,10,10,100.0,141,29,7,7,100.0,3,3,100.0,0,0,,0.0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,12,2,4,6,2,1,12,0,0,,0,,6,13,8,0,1,0,0,10,5,3.3,,0,2,5,1,2.00,0,0,0,0.00,-0.34,0.1,0.1,0.0,-0.09,-0.98,0,0,0,0,0,0,0,0,0,0,,3
1664,Virgil van Dijk,nl NED,DF,Liverpool,32-052,1991,3,3,207,2.3,0,0,0,0,0,0,0,1,0.2,0.2,0.1,0.3,0,2,1,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.14,0.10,0.14,Matches,2023,4,1,25.0,1.74,0.43,0.00,0.00,23.3,1,0.06,-0.2,-0.2,104,116,89.7,1830,602,46,47,97.9,48,50,96.0,8,15,53.3,0.0,-0.1,1,2,0,0,99,16,5,0,0,0,0,0,0,0,0,1,1,3,1.30,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,2,0,2,8,9,16,0,146,40,89,51,6,4,146,0,0,,0,,65,196,75,0,0,0,0,78,69,76.7,69,2,0,,0,2.33,4,3,+1,+0.43,-2.42,4.5,3.2,+1.3,+0.57,+1.63,0,1,0,0,0,0,0,11,7,1,87.5,3
