player,team,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,games_starts,gameweek,season,position,age
Ederson,Manchester City,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,33,0.20000000000000284,626,417,6,6,0.0,16,17,-0.4000000000000057,5,10,-1.0,0.0,0.0,0,0,0,0,26,7,1,0,0,0,0,0,0,0,0,0,0,0,-0.32999999999999996,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,33,26,33,0,0,0,33,0,0,0.0,0,0.0,24,84,68,0,0,0,0,23,0,0.0,0.0,1,0,0.0,0,0.0,2,1,1,-0.33000000000000007,0.0,3.6,0.7000000000000001,2.9000000000000004,0.56,0.0,0,0,0,0,0,0,0,1,1,0,100.0,1,2,,,
Odsonne Edouard,Crystal Palace,70,0.7999999999999998,0,0,0,0,0,0,0,0,0.10000000000000009,0.10000000000000009,0.0,0.10000000000000009,3,0,7,-0.14,0.0,-0.14,-0.14,-0.14,-0.16999999999999993,-0.03,-0.20999999999999996,-0.16999999999999993,-0.20999999999999996,2,1,1.7000000000000028,-0.6799999999999997,-0.19999999999999996,-0.020000000000000004,-0.04999999999999999,1.8000000000000007,1,-0.010000000000000009,-0.09999999999999998,-0.09999999999999998,8,12,-1.6000000000000085,59,9,6,8,-4.299999999999997,0,0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.7599999999999998,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,20,1,1,8,11,2,20,1,1,7.100000000000001,0,-5.399999999999999,14,86,59,2,1,3,1,14,-7,-7.400000000000006,-7.0,0,0,0.0,0,-0.16999999999999993,0,1,-1,-0.36,-4.86,0.6000000000000001,0.5,0.09999999999999998,-0.009999999999999981,1.41,0,0,0,1,0,0,0,1,0,0,0.0,1,2,,,
John Egan,Sheffield Utd,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,-0.01,-0.01,-0.01,0,0,0.0,-0.16999999999999998,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13,16,3.5,285,131,4,4,8.0,7,7,3.5,2,5,1.0999999999999943,0.0,0.0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,2,2,6,0,25,11,22,3,0,0,25,0,0,0.0,0,0.0,6,24,17,0,0,0,0,13,0,0.0,0.0,1,0,0.0,0,0.0,1,2,-1,0.0,0.0,0.7,3.5,-2.8,-0.5800000000000001,0.0,0,2,0,0,0,1,0,1,0,1,-4.299999999999997,1,2,2023.0,"MF,DF",30.0
Anthony Elanga,Nott'ham Forest,10,0.09999999999999998,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,-0.6400000000000001,-0.6400000000000001,0.0,-0.6400000000000001,0.010000000000000009,-0.4099999999999999,-0.40000000000000013,0.010000000000000009,-0.40000000000000013,1,0,0.0,1.4600000000000004,0.0,0.0,0.0,-4.799999999999997,0,-0.009999999999999998,0.0,0.0,4,6,2.8000000000000043,37,0,2,4,-7.800000000000004,1,1,10.0,0,0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.540000000000001,0,0,0,0,0,0,0,-0.6400000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,8,0,0,2,6,2,8,1,1,16.700000000000003,0,-16.700000000000003,4,63,39,1,1,0,0,6,-3,-2.4000000000000004,0.0,0,1,-3.0,0,-0.5,0,0,0,-1.2599999999999998,-1.2999999999999998,0.10000000000000009,0.10000000000000009,0.0,-0.19999999999999996,0.65,0,0,1,0,0,0,0,0,0,0,0.0,0,2,,,
Harvey Elliott,Liverpool,33,0.39999999999999997,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04000000000000001,-0.04000000000000001,0.0,-0.04000000000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15,16,8.299999999999997,264,88,7,7,8.099999999999994,7,7,0.0,1,1,0.0,0.0,0.0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6500000000000001,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,20,1,3,11,6,0,20,0,0,0.0,0,0.0,10,11,5,0,0,1,0,16,6,6.899999999999999,0.0,0,1,6.0,0,0.33000000000000007,2,0,2,2.9,3.66,0.6,0.8,-0.10000000000000009,1.0000000000000002,1.8199999999999998,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2023.0,FW,26.0
Emerson,Tottenham,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-17.300000000000004,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,-0.7899999999999999,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2023.0,FW,31.0
Wataru Endo,Liverpool,57,0.6000000000000001,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,32,-0.4000000000000057,398,129,16,16,14.200000000000003,12,14,-9.5,0,1,-50.0,0.0,0.0,0,2,0,0,31,1,1,0,0,0,0,0,0,0,0,0,1,1,-1.0100000000000002,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1,2,0,0,1,3,0.0,2,1,0,1,0,2,1,0,36,2,15,21,1,0,36,0,0,0.0,0,0.0,17,70,41,0,0,0,1,26,15,15.9,57.0,0,0,0.0,0,0.0,0,1,-1,-1.06,-1.82,0.3,1.1999999999999997,-0.9999999999999999,0.79,1.12,0,0,2,0,0,0,0,3,0,0,0.0,1,2,,,
Christian Eriksen,Manchester Utd,90,1.0,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,3,7,7,0.65,0.0,0.65,0.65,0.65,0.18,0.06,0.24,0.18,0.24,1,1,100.0,0.65,0.65,1.0,1.0,3.3,0,0.28,0.7,0.7,50,66,0.5,681,120,29,34,-1.5,18,23,3.799999999999997,1,3,-7.100000000000001,0.1,-0.1,2,3,1,0,61,5,2,0,0,4,0,3,1,1,0,0,2,5,3.26,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,2,-66.7,2,1,0,1,1,2,1,0,70,2,14,30,28,2,70,0,0,0.0,0,0.0,52,192,99,2,0,0,2,50,22,24.400000000000002,90.0,1,0,0.0,0,0.5,3,2,1,0.65,0.65,2.9,1.1999999999999997,1.6,1.03,1.03,0,1,0,0,0,0,0,8,0,1,0.0,1,2,,,
Pervis Estupinan,Brighton,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.10000000000000009,5,9,13,-0.16999999999999998,-0.32999999999999996,-0.5,-0.16999999999999998,-0.5,-0.06000000000000001,-0.32000000000000006,-0.38,-0.06000000000000001,-0.38,0,0,0.0,-0.8300000000000001,-0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,66,81,-0.09999999999999432,987,278,41,44,0.7000000000000028,19,24,-0.7999999999999972,4,7,4.700000000000003,0.20000000000000007,0.0,2,5,7,2,75,6,2,0,1,8,4,0,0,0,0,0,2,4,-0.6699999999999999,4,0,0,0,0,0,0,-0.16999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,86,2,9,34,44,10,86,3,1,0.0,2,16.700000000000003,64,258,170,3,4,3,1,65,0,0.0,0.0,1,0,0.0,0,-1.0,1,3,-2,-1.67,0.0,1.5,3.0999999999999996,-1.6,-0.9700000000000001,0.0,0,0,1,0,0,0,0,10,0,4,-25.0,1,2,,,
Eberechi Eze,Crystal Palace,90,1.0,0,0,0,0,0,0,0,0,0.30000000000000004,0.30000000000000004,0.0,0.5,4,2,5,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,-0.07999999999999999,-0.09000000000000008,-0.010000000000000009,-0.09000000000000008,4,1,4.199999999999999,-0.6699999999999999,0.17000000000000004,0.0,0.0,0.0,0,0.010000000000000009,-0.30000000000000004,-0.30000000000000004,25,30,0.09999999999999432,367,85,14,14,2.5,8,9,-1.0999999999999943,2,5,-2.6000000000000014,0.0,0.0,1,0,1,0,23,7,0,0,0,5,0,6,0,5,0,0,0,4,-1.33,1,1,2,0,0,0,0,0.0,0,0,0,0,0,0,4,1,0,2,2,2,3,10.0,1,0,0,0,1,5,0,0,47,0,5,19,24,4,47,6,5,5.5,1,1.0999999999999996,33,183,82,2,2,5,3,32,0,0.0,0.0,1,0,0.0,0,-0.16999999999999993,1,1,0,0.0,0.0,0.8000000000000003,1.0,-0.2,-0.12,0.0,0,1,0,0,0,0,0,4,0,0,0.0,1,2,,,
Evan Ferguson,Brighton,90,0.9999999999999999,0,0,0,0,0,0,0,0,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,0,1,5,-1.7200000000000002,0.0,-1.7200000000000002,-1.7200000000000002,-1.7200000000000002,-1.2199999999999998,-0.1,-1.32,-1.2199999999999998,-1.32,6,4,22.300000000000004,-0.9199999999999999,1.1099999999999999,-0.22000000000000003,-0.8,4.700000000000001,0,-0.14,-0.6,-0.6,19,21,7.099999999999994,211,26,15,15,8.200000000000003,4,5,-16.700000000000003,0,0,0.0,0.1,0.0,0,0,1,0,17,4,0,0,0,0,0,0,0,0,0,0,1,2,-2.0300000000000002,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,32,0,0,10,22,6,32,1,0,-8.299999999999997,1,8.299999999999997,21,70,17,0,0,2,2,25,23,26.4,90.0,1,0,0.0,0,-1.0,1,3,-2,-3.14,-3.15,1.5,3.0,-1.6,-2.34,-2.34,0,1,1,0,0,0,0,0,0,1,-50.0,1,2,,,
Bruno Fernandes,Manchester Utd,90,1.0,1,1,2,0,1,1,1,0,1.2000000000000002,0.4,0.9999999999999998,1.4,2,9,13,0.33,0.33,0.67,0.0,0.33,0.25999999999999995,0.10999999999999999,0.3599999999999999,0.0,0.08999999999999986,5,2,10.7,0.5,0.5,0.0,0.0,2.599999999999998,0,-0.009999999999999995,-0.20000000000000007,-0.4,59,87,0.10000000000000853,1056,359,26,30,2.700000000000003,21,32,-6.0,9,18,0.0,0.5,0.0,3,6,2,0,72,14,3,2,0,11,3,7,1,5,0,1,2,4,-1.0,3,1,0,0,0,0,1,0.17000000000000004,1,0,0,0,0,0,3,2,1,1,1,3,3,11.599999999999994,0,0,0,0,0,3,2,0,102,2,14,27,62,6,101,4,1,-16.700000000000003,3,16.700000000000003,64,262,152,2,0,1,2,67,0,0.0,0.0,1,0,0.0,0,0.5,3,2,1,0.5,0.0,2.8,1.2000000000000002,1.5999999999999999,0.49,0.0,0,3,2,0,0,0,0,6,1,1,8.299999999999997,1,2,,,
Enzo Fernandez,Chelsea,90,1.0,0,0,0,0,0,0,1,0,0.29999999999999993,0.30000000000000004,0.09999999999999998,0.5000000000000001,6,12,6,0.0,0.0,0.0,0.0,0.0,-0.030000000000000027,-0.06,-0.08999999999999997,0.10999999999999999,0.03999999999999998,4,0,0.0,1.0,0.0,0.0,0.0,-5.299999999999997,1,0.04,-0.29999999999999993,-0.30000000000000004,61,69,0.6000000000000085,1163,439,30,32,-0.5,19,22,0.4000000000000057,10,12,2.5,0.30000000000000004,-0.09999999999999998,2,8,5,0,64,5,1,2,2,5,0,4,0,2,0,0,0,8,0.8300000000000001,6,0,0,1,1,0,1,0.33,1,0,0,0,0,0,0,0,0,0,0,0,2,-8.3,2,1,0,1,0,0,0,0,78,0,7,42,29,4,78,2,0,-17.1,2,22.9,41,212,161,2,2,0,0,66,0,0.0,0.0,1,0,0.0,0,0.8300000000000001,3,0,3,1.33,0.0,2.3,0.3999999999999999,1.8,0.45999999999999996,0.0,0,3,1,0,0,0,0,7,0,0,0.0,1,2,,,
Mark Flekken,Brentford,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,46,48,6.3999999999999915,1255,883,8,8,0.0,22,22,0.0,16,18,12.200000000000003,0.0,0.0,0,2,0,0,37,11,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,51,39,50,1,0,0,51,0,0,0.0,0,0.0,31,143,83,0,0,0,0,32,0,0.0,0.0,1,0,0.0,0,-0.33000000000000007,1,1,0,-0.5,0.0,0.8999999999999995,0.8,0.20000000000000018,-0.6300000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,,,
Phil Foden,Manchester City,5,0.10000000000000009,0,1,1,0,0,0,0,0,0.0,0.0,0.30000000000000004,0.40000000000000013,0,2,2,0.0,0.47,0.47,0.0,0.47,0.009999999999999953,0.14999999999999997,0.15000000000000002,0.009999999999999953,0.15000000000000002,1,0,-4.699999999999996,0.41000000000000014,-0.030000000000000027,0.0,0.0,1.0,0,-0.009999999999999995,0.0,0.0,9,9,1.2999999999999972,138,22,4,4,0.5,2,2,0.6000000000000085,1,1,8.299999999999997,0.10000000000000009,0.7,2,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,1.2800000000000002,2,0,1,0,0,0,0,-0.010000000000000009,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,12,0,0,2,10,3,12,2,1,-8.599999999999994,1,8.600000000000001,11,44,21,0,0,0,0,11,-28,-31.5,0.0,0,1,5.0,0,0.0,1,0,1,0.43000000000000016,2.43,0.7000000000000002,0.4,0.30000000000000027,0.10000000000000009,-1.48,0,0,0,0,0,0,0,1,0,0,0.0,0,2,,,
Wes Foderingham,Sheffield Utd,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24,35,6.399999999999999,892,735,5,5,0.0,7,7,0.0,12,23,9.299999999999997,0.0,0.0,0,0,0,0,17,18,4,0,1,0,0,0,0,0,0,0,0,0,-0.16999999999999998,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,40,36,39,1,0,0,40,1,1,100.0,0,0.0,16,144,93,0,0,0,0,8,0,0.0,0.0,1,0,0.0,0,0.0,1,2,-1,0.0,0.0,0.7,3.5,-2.8,-0.5800000000000001,0.0,0,0,1,0,0,0,0,0,0,0,0.0,1,2,,,
Pablo Fornals,West Ham,7,0.09999999999999987,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,-0.009999999999999981,-0.010000000000000009,-0.01999999999999999,-0.009999999999999981,-0.01999999999999999,0,0,0.0,-0.18000000000000016,-0.06000000000000005,0.0,0.0,0.0,0,0.0,0.0,0.0,6,7,1.0999999999999943,129,15,3,4,-2.5,1,1,2.299999999999997,2,2,4.200000000000003,0.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.41000000000000014,0,0,0,0,0,0,0,-0.06000000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,8,0,2,4,3,0,8,1,0,-16.700000000000003,1,16.700000000000003,6,34,2,1,0,0,0,6,-14,-16.0,0.0,0,1,-4.0,0,0.33000000000000007,0,0,0,-0.06000000000000005,-0.59,0.5,0.30000000000000004,0.19999999999999996,0.12000000000000005,-1.48,0,0,0,0,0,0,0,2,0,0,0.0,0,2,2023.0,FW,26.0
Lyle Foster,Burnley,80,0.8999999999999999,1,0,1,1,0,0,0,0,0.19999999999999998,0.19999999999999998,0.0,0.09999999999999998,3,0,5,0.53,0.0,0.53,0.53,0.53,0.0,-0.030000000000000002,-0.01999999999999999,0.0,-0.01999999999999999,1,1,33.3,-0.41999999999999993,0.53,0.33,1.0,-2.0,0,0.01999999999999999,0.7999999999999999,0.7999999999999999,10,14,0.5999999999999943,126,2,6,10,-6.700000000000003,4,4,4.200000000000003,0,0,0.0,0.0,0.0,0,0,0,0,10,4,0,0,0,1,0,0,0,0,0,0,0,0,-1.4299999999999997,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,3,33.3,2,0,0,0,0,1,1,0,19,1,2,8,10,3,19,0,0,0.0,0,0.0,12,78,35,1,1,1,4,14,-4,-5.0,-4.0,0,0,0.0,0,0.0,1,3,-2,0.36999999999999966,0.36999999999999966,0.3,2.5000000000000004,-2.1999999999999997,-0.4099999999999997,-6.8,0,2,1,1,0,0,0,1,1,0,10.0,1,2,,,
Cody Gakpo,Liverpool,57,0.6000000000000001,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,2,2,3,0.0,0.0,0.0,0.0,0.0,-0.05,-0.010000000000000009,-0.07,-0.05,-0.07,0,0,0.0,-0.6599999999999999,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,8,-2.0999999999999943,82,21,1,1,0.5,3,4,-0.7999999999999972,0,0,0.0,0.0,-0.1,1,2,0,0,7,1,0,0,0,1,1,0,0,0,0,0,1,1,-0.6199999999999997,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,2,1,1,1,0,19,1,4,10,6,2,19,4,1,-25.0,3,25.0,14,123,61,1,1,2,0,12,-3,-2.5,-3.0,0,0,0.0,0,0.33000000000000007,0,1,-1,-0.9299999999999999,-3.02,0.20000000000000018,1.2,-0.9999999999999998,-1.1,-1.6599999999999997,0,1,4,0,0,0,0,1,1,0,8.299999999999997,1,2,,,
Conor Gallagher,Chelsea,90,0.9999999999999998,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.30000000000000004,2,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.06,1,1,16.700000000000003,-0.040000000000000036,0.15999999999999992,0.0,0.0,-2.0,0,0.010000000000000009,-0.1,-0.1,60,63,1.5999999999999943,788,148,37,38,1.0999999999999943,18,20,0.0,2,2,0.0,0.4,-0.2,1,4,2,0,63,0,0,1,0,0,0,0,0,0,0,0,0,3,0.6699999999999999,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,1,3,0,0,1,2,0.0,1,1,0,1,3,6,1,0,76,4,15,39,22,2,76,2,1,-25.0,1,25.0,44,263,90,2,0,2,0,56,3,3.0,3.0,1,0,0.0,0,0.8300000000000001,3,0,3,1.26,1.25,2.2,0.5,1.7999999999999998,0.35,0.35000000000000053,0,3,1,0,0,0,0,7,1,0,0.0,1,2,,,
Idrissa Gana Gueye,Everton,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,6,2,0.0,0.0,0.0,0.0,0.0,-0.02,-0.009999999999999998,-0.030000000000000006,-0.02,-0.030000000000000006,0,0,0.0,-0.53,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48,52,2.799999999999997,718,180,23,24,1.2000000000000028,24,26,0.9000000000000057,0,0,0.0,0.1,0.0,0,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,3,0.14000000000000012,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2,2,1,1,0,1,1,10.0,0,2,1,1,1,3,0,0,58,2,6,40,13,0,58,2,2,100.0,0,0.0,45,250,93,4,0,0,2,47,7,8.0,7.0,0,0,0.0,0,0.0,0,1,-1,0.3899999999999999,0.31000000000000005,1.4,0.8999999999999995,0.5,0.26,0.6399999999999997,0,1,3,0,0,0,0,8,0,0,0.0,1,2,,,
Alejandro Garnacho,Manchester Utd,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-24.4,0.0,0,0,0.0,1,0.0,0,0,0,0.0,-0.65,0.0,0.0,0.0,0.0,-1.04,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
James Garner,Everton,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.39999999999999997,2,3,5,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.05000000000000002,0.07,0.019999999999999997,0.07,2,1,33.3,0.51,0.34,0.0,0.0,3.8999999999999986,0,0.0,-0.1,-0.1,26,34,1.2000000000000028,366,118,12,15,-3.299999999999997,10,13,-4.200000000000003,1,2,0.5,0.30000000000000004,-0.3,2,1,1,1,31,2,0,0,0,3,2,0,0,0,0,1,0,4,0.46999999999999975,2,0,0,2,0,0,0,0.0,0,0,0,0,0,0,3,1,2,1,0,1,1,10.0,0,1,0,1,1,4,0,0,44,0,5,20,20,2,44,0,0,0.0,0,0.0,31,117,68,3,0,1,0,29,1,1.4000000000000057,1.0,1,0,0.0,0,0.0,0,1,-1,0.56,0.56,1.4000000000000004,1.0999999999999996,0.19999999999999996,0.3,0.2999999999999998,0,2,0,0,0,0,0,5,0,0,0.0,1,2,,,
Morgan Gibbs-White,Nott'ham Forest,90,1.0,0,1,1,0,0,0,1,0,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.9,2,2,3,0.0,0.33,0.33,0.0,0.33,0.07,0.15,0.21000000000000002,0.07,0.21000000000000002,2,0,-13.299999999999997,0.16999999999999993,-0.16999999999999998,0.0,0.0,-1.3000000000000007,0,0.03,-0.30000000000000004,-0.30000000000000004,25,38,0.29999999999999716,423,223,16,17,9.0,4,8,-3.299999999999997,4,8,-3.9000000000000057,0.20000000000000007,0.4,3,4,1,1,27,10,7,0,0,7,0,3,0,3,0,1,2,5,-0.16999999999999993,2,2,0,0,1,0,1,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,3,0,0,50,0,6,23,21,4,50,4,1,-4.0,3,4.0,21,121,59,1,2,2,1,29,0,0.0,0.0,1,0,0.0,0,-0.5,2,3,-1,-0.33,0.0,1.1999999999999997,2.9000000000000004,-1.6,-0.75,0.0,0,0,2,0,0,0,0,4,1,0,4.700000000000003,1,2,2023.0,"DF,MF",30.0
Billy Gilmour,Brighton,59,0.6000000000000001,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,14,3,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.18,0.1,0.18,2,0,-66.7,0.7899999999999999,-0.29999999999999993,0.0,0.0,-4.0,0,0.060000000000000005,-0.2,-0.2,62,66,-0.7000000000000028,1059,268,30,31,-0.3999999999999915,27,28,-0.29999999999999716,5,7,-18.200000000000003,0.30000000000000004,-0.1,2,7,5,1,66,0,0,0,1,2,0,0,0,0,0,0,0,6,2.96,6,0,0,0,0,0,0,-0.29999999999999993,0,0,0,0,0,0,0,0,0,0,0,0,1,-10.0,1,2,1,1,0,0,1,0,72,1,3,43,26,1,72,0,0,0.0,0,0.0,42,230,144,4,0,0,0,61,1,2.1000000000000014,-15.0,0,0,0.0,0,-1.0,0,2,-2,-2.28,-1.55,0.8999999999999999,1.9999999999999996,-1.1,-0.8400000000000001,0.26,0,0,1,0,0,0,0,0,0,3,0.0,1,2,,,
