player,position,team,age,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
Lisandro Martinez,,Manchester Utd,,,2,135,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,113,125,91.6,1792,571,60,60,102.0,46,49,92.5,6,14,41.8,0.1,-0.1,1,17,1,0,122,2,2,1,0,2,0,0,0,0,0,1,0,3,3.6,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,2,2,1,1,0,1,4,29.099999999999994,3,0,0,0,1,3,3,0,134,5,36,88,11,1,134,2,2,100.0,0,0.0,101,571,387,2,0,1,1,103,52,58.3,52.0,1,0,0.0,0,3.5,3,2,1,0.93,-1.0699999999999998,3.6,1.5000000000000002,2.0,1.24,2.04,0,2,0,0,0,0,0,7,0,2,-5.0,3
Pape Matar Sarr,MF,Tottenham,26.0,,1,74,0.8999999999999999,0,1,1,0,0,0,0,0,0.2,0.2,0.6,0.7999999999999999,2,7,3,-0.39,0.6,0.2199999999999999,-0.39,0.2199999999999999,0.2500000000000001,0.35,0.61,0.2500000000000001,0.61,,2023.0,2,2,107.1,3.9300000000000006,5.08,-0.03,-0.08,10.4,0,0.08,-0.2,-0.2,43,46,99.3,628,169,25,25,102.3,15,18,89.7,1,1,0.0,0.4,0.4,2,5,2,0,46,0,0,1,0,0,0,0,0,0,0,0,0,2,-1.0999999999999996,2,0,0,0,0,0,1,0.2199999999999999,1,0,0,0,0,0,2,1,0,1,1,1,3,-16.700000000000003,2,2,1,1,0,2,2,0,57,2,12,28,17,2,57,1,0,0.0,1,100.0,45,275,105,2,0,2,0,46,20,22.40000000000001,-8.0,0,1,16.0,0,1.33,1,0,1,0.2199999999999999,-0.26,1.6,0.8999999999999999,0.7,-0.3199999999999999,0.0100000000000001,0,2,0,0,0,0,0,5,2,2,60.0,3
Neal Maupay,,Everton,,,1,71,0.8,0,0,0,0,0,0,0,0,1.3,1.3,0.1,1.4,1,0,3,0.0,0.0,0.0,0.0,0.0,1.71,0.0899999999999999,1.79,1.71,1.79,,,4,3,75.0,5.07,3.8,0.0,0.0,13.1,0,0.3399999999999999,-1.3,-1.3,8,9,88.9,127,9,4,4,100.0,4,5,80.0,0,0,0.0,0.0,-0.1,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,2,2.54,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,19,1,1,10,9,6,19,0,0,0.0,0,0.0,9,58,14,1,1,3,2,11,71,58.3,71.0,0,0,0.0,1,0.0,0,0,0,0.0,3.0900000000000003,2.4,0.3,2.1,2.66,4.860000000000001,0,1,0,2,0,0,0,4,0,1,0.0,3
Bryan Mbeumo,,Brentford,,,2,180,2.0,1,0,1,0,1,1,0,0,1.4,0.5999999999999999,0.1999999999999999,0.7999999999999998,4,7,18,0.5,0.0,0.5,-0.1699999999999999,-0.1699999999999999,0.8700000000000002,0.06,0.93,0.3400000000000001,0.4,,,3,1,35.0,1.67,0.5,-0.0499999999999999,0.0,17.1,0,0.2300000000000001,-0.4,-0.6000000000000001,51,78,64.8,742,252,33,37,87.50000000000001,11,23,52.3,6,13,29.099999999999994,0.2,-0.1999999999999999,2,1,2,0,64,13,4,0,0,13,1,8,2,3,1,1,0,6,2.17,2,4,0,0,0,0,1,0.8300000000000001,1,0,0,0,0,0,1,1,1,0,0,1,5,16.7,4,0,0,0,1,2,2,0,95,2,10,36,49,10,94,3,0,0.0,2,66.7,55,222,115,4,1,4,4,69,90,100.0,90.0,2,0,0.0,0,0.6699999999999999,3,3,0,-0.5,0.0,3.1,2.1,1.0999999999999996,0.3099999999999998,0.0,0,5,1,0,0,0,0,4,3,5,40.0,3
James Mcatee,,Manchester City,,,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1.1,0.0,0,1,1.0,0,3.0,0,0,0,0.0,-3.03,0.0,0.0,0.0,3.22,1.62,0,0,0,0,0,0,0,0,0,0,0.0,3
John McGinn,,Aston Villa,,,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13,18,72.2,232,93,7,7,100.0,4,6,66.7,2,4,50.0,0.0,0.0,1,2,0,0,16,2,1,1,1,3,0,0,0,0,0,0,0,1,1.43,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,22,0,2,13,7,0,22,2,0,0.0,1,50.0,16,62,6,0,0,2,0,18,63,70.0,63.0,0,0,0.0,0,0.0,1,3,-2,-2.8600000000000003,3.810000000000001,0.6000000000000001,1.8,-1.1999999999999995,-1.73,-0.4900000000000002,0,1,1,0,0,0,0,1,0,0,0.0,3
Scott McKenna,,Nott'ham Forest,,,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0199999999999999,0.0,-0.0199999999999999,-0.0199999999999999,-0.0199999999999999,,,0,0,0.0,-0.12,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,34,48,65.39999999999999,720,416,11,14,83.69999999999999,18,26,59.0,5,8,54.0,0.0,0.0,0,2,1,0,42,6,1,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,1,1,0,0,1,-33.3,1,2,1,1,3,5,10,0,71,15,47,21,3,1,71,0,0,0.0,0,0.0,24,95,66,0,0,0,0,25,79,87.4,79.0,1,0,0.0,0,-0.5,3,4,-1,-1.0,2.65,2.1,2.3,-0.0999999999999999,0.0,3.12,0,1,1,0,0,0,0,8,5,0,102.1,3
Scott McTominay,,Manchester Utd,,,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,7,71.4,69,30,4,5,80.0,1,2,50.0,0,0,0.0,0.0,0.0,1,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0,1,1,0,0,1,1,0,11,2,3,7,1,0,11,1,0,0.0,0,0.0,6,27,18,0,0,0,1,6,5,4.9,0.0,0,2,5.0,0,3.0,0,0,0,0.0,-1.54,0.1,0.5,-0.3,-3.39,-4.23,0,1,1,0,0,0,0,1,2,2,50.0,3
Chris Mepham,,Bournemouth,,,0,31,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18,23,78.3,413,102,4,7,57.1,12,12,100.0,2,3,66.7,0.0,0.0,1,3,0,0,23,0,0,0,0,1,0,0,0,0,0,0,1,2,5.81,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,1,1,0,1,25,2,6,14,5,0,25,0,0,0.0,0,0.0,18,88,65,0,0,0,0,18,31,28.7,0.0,0,1,31.0,1,1.0,1,0,1,2.9,4.5,1.1,0.2,0.9,2.56,3.49,0,0,0,0,0,0,0,2,0,0,0.0,3
James Milner,,Brighton,,,2,149,1.6999999999999995,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,15,12,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.03,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,106,90.2,1413,454,52,57,95.1,32,35,89.5,4,8,53.3,0.1999999999999999,0.0,0,9,3,0,91,15,1,0,0,7,14,0,0,0,0,0,3,3,2.53,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,3,2,3,0,0,1,1,100.0,0,3,0,3,2,5,4,0,127,7,16,56,56,1,127,1,0,0.0,1,100.0,80,236,77,2,0,2,0,77,79,88.2,79.0,0,0,0.0,0,2.0,2,3,-1,-0.4000000000000001,-9.29,3.1999999999999997,2.9,0.3,0.8200000000000003,-4.220000000000001,0,3,3,0,0,0,0,7,1,6,13.099999999999998,3
Tyrone Mings,,Aston Villa,,,1,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,,,1,0,0.0,3.0,0.0,0.0,0.0,18.4,0,0.01,0.0,0.0,5,5,100.0,119,86,0,0,0.0,2,2,100.0,2,2,100.0,0.2,0.0,1,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,6.0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1,0,8,3,5,2,1,1,8,0,0,0.0,0,0.0,4,8,3,0,0,1,0,4,30,33.3,30.0,0,0,0.0,0,0.0,1,2,-1,-3.0,1.4999999999999996,0.3,1.1,-0.8,-2.43,-1.2599999999999998,0,0,0,0,0,0,0,2,1,0,100.0,3
Tyrick Mitchell,DF,Crystal Palace,32.0,,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,10,0.0,0.0,0.0,0.0,0.0,-0.0099999999999999,-0.04,-0.05,-0.0099999999999999,-0.05,,2023.0,0,0,0.0,-0.1699999999999999,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,85,114,75.7,1360,531,41,46,88.9,37,47,83.30000000000001,5,11,44.0,0.0,0.0,0,2,2,1,86,27,1,0,0,3,26,0,0,0,0,1,6,1,0.33,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,3,2,1,2,0,1,2,16.700000000000003,1,2,0,2,0,3,6,0,126,4,48,53,28,2,126,2,2,116.7,0,-16.700000000000003,73,257,128,0,0,2,0,71,90,100.0,90.0,2,0,0.0,0,2.83,2,1,1,1.0,0.0,2.7,1.5,1.2,1.2500000000000002,0.0,0,0,2,0,0,0,0,14,1,2,41.7,3
Kaoru Mitoma,,Brighton,,,2,180,2.0,0,1,1,0,0,0,2,0,0.0999999999999999,0.0999999999999999,0.7000000000000001,0.7999999999999999,19,7,42,-0.18,0.6299999999999999,0.4499999999999999,-0.18,0.4499999999999999,-0.06,0.43,0.38,-0.06,0.38,,,3,0,-25.0,1.3199999999999998,-0.18,-0.25,0.0,18.5,0,-0.09,-0.0999999999999999,-0.0999999999999999,75,91,83.3,917,172,57,60,94.8,14,21,72.2,0,4,-13.299999999999995,1.0,0.3,7,3,3,2,90,0,0,0,0,10,0,0,0,0,0,1,0,10,6.13,10,0,0,0,0,0,2,1.08,2,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,1,0,1,0,1,0,0,106,0,1,28,77,24,106,8,4,42.9,2,24.6,86,727,470,11,9,4,1,91,92,101.9,92.0,2,0,0.0,0,2.0,5,4,1,1.1999999999999995,-1.8000000000000005,5.5,4.5,0.9000000000000001,1.48,-1.06,0,3,4,0,0,0,0,6,1,0,100.0,3
Aleksandar Mitrovic,,Fulham,,,0,33,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,,,2,1,50.0,5.45,2.73,0.0,0.0,11.0,0,0.08,-0.2,-0.2,4,8,50.0,78,24,1,3,33.3,2,4,50.0,1,1,100.0,0.0,0.0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,5.45,1,0,1,0,0,0,1,2.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,1,6,6,4,12,3,3,100.0,0,0.0,5,29,15,0,0,0,0,8,33,30.6,0.0,0,1,33.0,0,3.0,1,0,1,2.73,2.04,1.2,0.6,0.7,1.79,4.5600000000000005,0,0,0,0,0,0,0,1,2,1,66.7,3
Kieffer Moore,,Bournemouth,,,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,7,0.0,0.0,0.0,0.0,0.0,0.1100000000000001,0.0,0.1100000000000001,0.1100000000000001,0.1100000000000001,,,1,0,0.0,3.45,0.0,0.0,0.0,13.0,0,0.04,0.0,0.0,9,12,77.5,70,28,7,8,96.9,1,1,16.700000000000003,0,0,0.0,0.1,0.0,0,0,1,0,12,0,0,0,0,2,0,0,0,0,0,0,2,1,1.58,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,14,0,0,4,10,3,14,0,0,0.0,0,0.0,8,25,5,0,0,1,0,13,17,18.9,0.0,0,2,17.0,0,0.8300000000000001,1,0,1,3.6,4.960000000000001,1.1,0.4999999999999999,0.7000000000000002,2.58,2.96,0,1,0,0,0,0,0,0,2,2,50.0,3
Carlton Morris,,Luton Town,,,2,180,2.0,1,0,1,0,1,1,0,0,1.2,0.4,0.0,0.5,3,10,10,0.5,0.0,0.5,0.0,0.0,0.61,0.02,0.63,0.21,0.24,,,6,1,16.7,3.0,0.5,0.0,0.0,18.8,0,0.07,-0.2,-0.4,32,50,64.0,540,137,16,23,69.6,13,18,72.2,3,5,60.0,0.2,0.0,1,4,1,0,48,2,0,0,0,2,1,0,0,0,0,0,1,7,3.5,5,0,0,2,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,68,4,4,27,39,10,67,3,2,66.7,1,33.3,33,253,125,2,2,1,1,51,90,100.0,90.0,2,0,0.0,0,0.0,1,7,-6,-3.0,0.0,1.9,6.2,-4.3,-2.16,0.0,0,0,2,2,0,0,0,5,11,11,50.0,3
Mason Mount,,Manchester Utd,,,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17,23,73.9,265,72,7,10,70.0,4,6,66.7,3,4,75.0,0.0,0.0,0,0,0,0,20,3,0,0,1,2,0,3,0,2,0,0,0,1,1.34,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,29,1,5,12,13,1,29,0,0,0.0,0,0.0,17,56,30,1,1,2,0,18,67,46.4,67.0,0,0,0.0,0,3.0,0,0,0,0.0,-2.3100000000000005,0.8999999999999997,1.1000000000000003,-0.2999999999999999,-0.3599999999999999,-1.52,0,1,2,0,0,0,0,7,0,2,0.0,3
Mykhailo Mudryk,,Chelsea,,,0,10,0.0999999999999999,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,8,62.5,38,10,4,6,66.7,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,9,0,0,1,8,1,9,2,2,100.0,0,0.0,7,57,28,0,1,1,0,8,10,0.8999999999999986,0.0,0,1,10.0,0,1.0,0,0,0,0.0,-1.2600000000000002,0.0,0.0,0.0,-0.33,-0.7599999999999998,0,0,0,0,0,0,0,1,0,0,0.0,3
Jacob Murphy,,Newcastle Utd,,,0,5,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,1,3,0,0.0,18.0,18.0,0.0,18.0,0.0,10.18,10.18,0.0,10.18,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,5,100.0,105,72,1,1,100.0,4,4,100.0,0,0,0.0,0.3,0.4,2,3,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,3,54.0,2,0,1,0,0,0,2,36.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,8,0,4,4,2,1,8,2,2,100.0,0,0.0,5,79,37,0,0,1,0,3,5,5.6,0.0,0,1,5.0,0,3.0,1,0,1,18.0,14.82,0.6,0.3,0.3,4.57,3.17,0,0,0,0,0,0,0,1,0,0,0.0,3
Marvelous Nakamba,,Luton Town,,,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,3,2,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,,,1,0,0.0,0.5,0.0,0.0,0.0,27.8,0,0.01,0.0,0.0,52,58,89.7,768,216,28,32,87.5,21,22,95.5,1,2,50.0,0.0,-0.1,3,7,0,0,54,4,3,0,1,1,0,0,0,0,0,0,0,4,2.0,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6,3,4,2,0,4,6,66.7,2,2,1,1,1,7,0,0,74,6,21,41,12,0,74,0,0,0.0,0,0.0,39,228,72,1,0,1,1,36,90,100.0,90.0,2,0,0.0,0,0.0,1,7,-6,-3.0,0.0,1.9,6.2,-4.3,-2.16,0.0,0,3,1,0,0,0,0,15,0,3,0.0,3
Neto,DF,Bournemouth,23.0,,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,56,85,68.10000000000001,1610,1089,9,9,104.8,28,30,94.6,19,45,41.3,0.0,0.0,0,2,0,0,62,22,5,0,1,0,0,0,0,0,0,1,0,1,0.8300000000000001,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,87,69,85,2,0,0,87,0,0,0.0,0,0.0,52,318,226,0,0,0,0,42,90,100.0,90.0,2,0,0.0,0,0.8300000000000001,1,3,-2,-0.33,0.0,2.0,3.2,-1.1,0.05,0.0,0,0,0,0,0,0,0,2,1,0,100.0,3
Pedro Neto,,Wolves,,,2,180,2.0,0,1,1,0,0,0,1,0,1.0000000000000002,1.0000000000000002,0.8000000000000002,1.8,10,5,18,0.0,0.33,0.33,0.0,0.33,0.72,0.49,1.2200000000000002,0.72,1.2200000000000002,,,4,2,60.0,2.5,1.67,0.0,0.0,11.9,0,0.2699999999999999,-1.0000000000000002,-1.0000000000000002,70,96,66.8,1129,336,41,45,84.10000000000001,14,22,69.3,11,20,52.1,0.8,0.1999999999999999,8,2,5,4,83,13,5,0,1,22,2,6,5,1,0,0,3,11,6.17,6,3,0,1,1,0,1,0.33,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,117,1,8,55,57,9,117,11,5,48.8,4,32.800000000000004,72,581,273,6,2,7,1,78,90,100.0,90.0,2,0,0.0,0,1.0,1,1,0,0.0,0.0,3.2,3.5,-0.3,-0.0399999999999999,0.0,0,1,2,0,0,0,0,12,1,1,33.3,3
Eddie Nketiah,,Arsenal,,,1,117,1.3000000000000005,2,0,2,2,0,0,0,0,0.5999999999999999,0.5999999999999999,0.0,0.5999999999999999,0,1,9,1.57,0.0,1.57,1.57,1.57,0.3200000000000001,-0.01,0.3,0.3200000000000001,0.3,,,7,2,36.6,4.76,1.57,0.36,1.0,12.4,0,0.05,1.4,1.4,26,28,98.2,349,24,18,19,97.6,8,9,92.3,0,0,0.0,0.1,0.0,0,1,0,0,25,3,0,1,0,0,1,0,0,0,0,0,0,1,0.27,1,0,0,0,0,0,0,-0.1399999999999999,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,1,0,1,0,1,0,0,45,0,0,16,29,12,45,4,0,-3.6000000000000014,2,63.1,24,76,27,1,0,3,1,33,61,68.69999999999999,72.0,0,1,45.0,0,2.33,4,1,3,2.55,6.88,2.2,0.7000000000000002,1.7000000000000002,0.5599999999999999,-0.3299999999999998,0,1,2,1,0,0,0,3,4,0,100.0,3
Oliver Norwood,,Sheffield Utd,,,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,4,1,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.04,0.12,,,2,1,50.0,2.0,1.0,0.0,0.0,28.9,0,0.02,0.0,0.0,35,49,71.4,792,351,12,13,92.3,12,19,63.2,11,16,68.8,0.1,-0.1,2,5,0,0,41,8,3,0,0,5,0,5,0,4,0,0,0,4,4.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,2,0.0,2,3,1,2,1,2,1,0,57,2,11,34,12,0,57,0,0,0.0,0,0.0,26,81,18,0,0,1,1,32,90,100.0,90.0,1,0,0.0,0,0.0,0,1,-1,-1.0,0.0,0.5,1.9,-1.4,-1.37,0.0,0,1,0,0,0,0,0,4,1,3,25.0,3
Matheus Nunes,,Wolves,,,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0400000000000001,0.0,0.0400000000000001,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,45,77.8,409,90,25,31,80.6,9,10,90.0,1,2,50.0,0.1,0.0,2,3,1,0,40,4,2,0,0,1,1,0,0,0,0,1,1,3,3.0,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,3,1,3,0,0,2,5,40.0,3,0,0,0,5,8,1,0,65,4,20,27,21,1,65,12,6,50.0,4,33.3,45,358,190,5,1,2,3,42,90,66.89999999999999,90.0,1,0,0.0,0,0.0,0,1,-1,-1.0,-0.9900000000000002,2.2,2.2,0.0,0.02,0.24,0,0,5,2,0,0,0,5,2,0,100.0,3
Darwin Nunez,,Liverpool,,,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,,,2,0,0.0,7.2,0.0,0.0,0.0,26.5,0,0.02,0.0,0.0,5,6,83.3,53,14,3,3,100.0,1,1,100.0,0,0,0.0,0.0,0.0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3.6,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,13,0,0,1,12,2,13,3,2,66.7,1,33.3,9,40,20,0,0,1,1,9,25,27.8,0.0,0,1,25.0,0,1.0,0,0,0,0.0,0.0,0.0,0.2,-0.2,-0.75,-0.92,0,0,0,0,0,0,0,0,0,0,0.0,3
Christian Norgaard,,Brentford,,,2,161,1.8000000000000005,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.2,0,14,4,0.0,0.38,0.38,0.0,0.38,0.0,0.05,0.0499999999999999,0.0,0.0499999999999999,,,1,0,0.0,0.15,0.0,0.0,0.0,8.799999999999999,0,-0.01,0.0,0.0,77,87,92.3,1383,511,35,37,98.1,33,34,106.5,9,14,83.4,0.2,0.9,3,12,3,0,84,2,2,0,2,0,0,0,0,0,0,1,1,8,3.89,8,0,0,0,0,0,1,0.38,1,0,0,0,0,0,4,2,2,2,0,1,4,-2.5,3,3,0,3,2,6,4,0,114,6,32,59,23,3,114,1,0,0.0,1,100.0,63,214,88,0,0,2,3,78,76,84.60000000000001,76.0,1,0,0.0,0,0.6699999999999999,3,3,0,-0.4599999999999999,-0.4499999999999999,2.6999999999999997,1.8000000000000005,0.8999999999999999,0.3900000000000001,-0.5299999999999998,0,2,3,0,0,0,0,11,1,5,34.400000000000006,3
Dara O'Shea,"FW,MF",Burnley,26.0,,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,42,56,75.0,857,307,12,17,70.6,24,25,96.0,6,12,50.0,0.0,0.0,0,2,0,0,54,2,2,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2,0,1,1,1,0,62,15,43,18,1,0,62,0,0,0.0,0,0.0,27,130,34,0,0,1,0,42,90,100.0,90.0,1,0,0.0,0,0.0,0,3,-3,-3.0,0.0,0.3,1.9,-1.6,-1.62,0.0,0,0,1,0,0,0,0,6,2,2,50.0,3
