player,position,team,age,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek,position_current,team_current,age_current,games_starts_current,season_current,gameweek_current,position_previous,team_previous,age_previous,games_starts_previous,season_previous,gameweek_previous,minutes_difference,minutes_90s_difference,goals_difference,assists_difference,goals_assists_difference,goals_pens_difference,pens_made_difference,pens_att_difference,cards_yellow_difference,cards_red_difference,xg_difference,npxg_difference,xg_assist_difference,npxg_xg_assist_difference,progressive_carries_difference,progressive_passes_difference,progressive_passes_received_difference,goals_per90_difference,assists_per90_difference,goals_assists_per90_difference,goals_pens_per90_difference,goals_assists_pens_per90_difference,xg_per90_difference,xg_assist_per90_difference,xg_xg_assist_per90_difference,npxg_per90_difference,npxg_xg_assist_per90_difference,shots_difference,shots_on_target_difference,shots_on_target_pct_difference,shots_per90_difference,shots_on_target_per90_difference,goals_per_shot_difference,goals_per_shot_on_target_difference,average_shot_distance_difference,shots_free_kicks_difference,npxg_per_shot_difference,xg_net_difference,npxg_net_difference,passes_completed_difference,passes_difference,passes_pct_difference,passes_total_distance_difference,passes_progressive_distance_difference,passes_completed_short_difference,passes_short_difference,passes_pct_short_difference,passes_completed_medium_difference,passes_medium_difference,passes_pct_medium_difference,passes_completed_long_difference,passes_long_difference,passes_pct_long_difference,pass_xa_difference,xg_assist_net_difference,assisted_shots_difference,passes_into_final_third_difference,passes_into_penalty_area_difference,crosses_into_penalty_area_difference,passes_live_difference,passes_dead_difference,passes_free_kicks_difference,through_balls_difference,passes_switches_difference,crosses_difference,throw_ins_difference,corner_kicks_difference,corner_kicks_in_difference,corner_kicks_out_difference,corner_kicks_straight_difference,passes_offsides_difference,passes_blocked_difference,sca_difference,sca_per90_difference,sca_passes_live_difference,sca_passes_dead_difference,sca_take_ons_difference,sca_shots_difference,sca_fouled_difference,sca_defense_difference,gca_difference,gca_per90_difference,gca_passes_live_difference,gca_passes_dead_difference,gca_take_ons_difference,gca_shots_difference,gca_fouled_difference,gca_defense_difference,tackles_difference,tackles_won_difference,tackles_def_3rd_difference,tackles_mid_3rd_difference,tackles_att_3rd_difference,challenge_tackles_difference,challenges_difference,challenge_tackles_pct_difference,challenges_lost_difference,blocks_difference,blocked_shots_difference,blocked_passes_difference,interceptions_difference,tackles_interceptions_difference,clearances_difference,errors_difference,touches_difference,touches_def_pen_area_difference,touches_def_3rd_difference,touches_mid_3rd_difference,touches_att_3rd_difference,touches_att_pen_area_difference,touches_live_ball_difference,take_ons_difference,take_ons_won_difference,take_ons_won_pct_difference,take_ons_tackled_difference,take_ons_tackled_pct_difference,carries_difference,carries_distance_difference,carries_progressive_distance_difference,carries_into_final_third_difference,carries_into_penalty_area_difference,miscontrols_difference,dispossessed_difference,passes_received_difference,minutes_per_game_difference,minutes_pct_difference,minutes_per_start_difference,games_complete_difference,games_subs_difference,minutes_per_sub_difference,unused_subs_difference,points_per_game_difference,on_goals_for_difference,on_goals_against_difference,plus_minus_difference,plus_minus_per90_difference,plus_minus_wowy_difference,on_xg_for_difference,on_xg_against_difference,xg_plus_minus_difference,xg_plus_minus_per90_difference,xg_plus_minus_wowy_difference,cards_yellow_red_difference,fouls_difference,fouled_difference,offsides_difference,pens_won_difference,pens_conceded_difference,own_goals_difference,ball_recoveries_difference,aerials_won_difference,aerials_lost_difference,aerials_won_pct_difference
Ben Davies,DF,Tottenham,30-126,,0.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.67,1.67,1.67,,2023.0,3.0,0.0,0.0,9.0,0.0,0.0,,17.8,0.0,0.19,-0.6,-0.6,22.0,24.0,91.7,299.0,154.0,13.0,13.0,100.0,9.0,11.0,81.8,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,34.0,4.0,12.0,13.0,9.0,2.0,34.0,2.0,1.0,50.0,1.0,50.0,20.0,71.0,34.0,0.0,0.0,0.0,1.0,21.0,15.0,11.1,,0.0,2.0,15.0,1.0,3.0,1.0,0.0,1.0,3.0,1.87,0.8,0.4,0.4,1.18,1.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannes Delcroix,DF,Burnley,24-181,,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.14,0.21,0.06,0.21,,2023.0,2.0,1.0,50.0,2.0,1.0,0.0,0.0,13.9,0.0,0.03,-0.1,-0.1,86.0,92.0,93.5,1305.0,471.0,52.0,54.0,96.3,31.0,34.0,91.2,3.0,4.0,75.0,0.0,-0.1,2.0,9.0,0.0,0.0,88.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,101.0,3.0,20.0,69.0,12.0,2.0,101.0,0.0,0.0,,0.0,,77.0,253.0,170.0,2.0,0.0,1.0,0.0,79.0,90.0,50.0,90.0,1.0,0.0,,0.0,0.0,1.0,3.0,-2.0,-2.0,1.0,0.7,2.5,-1.8,-1.78,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,33.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruben Dias,DF,Manchester City,26-106,,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,,2023.0,1.0,0.0,0.0,0.5,0.0,0.0,,27.2,0.0,0.04,0.0,0.0,192.0,203.0,94.6,3313.0,945.0,85.0,85.0,100.0,93.0,98.0,94.9,12.0,17.0,70.6,0.1,0.0,0.0,14.0,2.0,1.0,199.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,214.0,12.0,71.0,123.0,21.0,2.0,214.0,0.0,0.0,,0.0,,165.0,777.0,447.0,4.0,0.0,1.0,0.0,185.0,90.0,66.7,90.0,2.0,0.0,,0.0,3.0,3.0,1.0,2.0,1.0,-2.0,4.5,1.0,3.6,1.79,0.17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,33.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jhon Duran,FW,Aston Villa,19-258,,0.0,22.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,2.0,0.0,1.0,4.09,0.0,4.09,4.09,4.09,2.23,0.06,2.3,2.23,2.3,,2023.0,1.0,1.0,100.0,4.09,4.09,1.0,1.0,15.8,0.0,0.55,0.5,0.5,8.0,11.0,72.7,87.0,12.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.18,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,2.0,10.0,4.0,3.0,15.0,1.0,1.0,100.0,0.0,0.0,6.0,70.0,60.0,2.0,2.0,2.0,0.0,8.0,11.0,8.1,,0.0,2.0,11.0,0.0,3.0,1.0,0.0,1.0,4.09,3.73,0.6,0.4,0.2,0.78,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wataru Endo,MF,Liverpool,30-200,,1.0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,43.0,49.0,87.8,656.0,242.0,23.0,25.0,92.0,19.0,21.0,90.5,1.0,2.0,50.0,0.0,0.0,0.0,5.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,6.0,33.3,4.0,3.0,0.0,3.0,1.0,4.0,3.0,0.0,61.0,4.0,19.0,40.0,3.0,0.0,61.0,0.0,0.0,,0.0,,27.0,118.0,58.0,0.0,0.0,1.0,1.0,43.0,43.0,31.5,57.0,0.0,1.0,28.0,0.0,3.0,0.0,1.0,-1.0,-1.06,-3.0,0.5,2.3,-1.9,-1.96,-3.16,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toti Gomes,DF,Wolves,24-224,,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,21.0,26.0,80.8,336.0,99.0,12.0,12.0,100.0,9.0,11.0,81.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,28.0,2.0,13.0,14.0,1.0,0.0,28.0,0.0,0.0,,0.0,,21.0,86.0,37.0,0.0,0.0,1.0,0.0,22.0,13.0,9.6,,0.0,2.0,13.0,1.0,1.5,1.0,0.0,1.0,3.46,4.94,0.7,0.1,0.6,2.09,2.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Gomez,DF,Liverpool,26-097,,0.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,,2023.0,1.0,0.0,0.0,1.22,0.0,0.0,,16.2,0.0,0.01,0.0,0.0,38.0,43.0,88.4,750.0,206.0,13.0,16.0,81.3,21.0,21.0,100.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,7.0,0.0,56.0,14.0,28.0,21.0,7.0,1.0,56.0,0.0,0.0,,0.0,,25.0,162.0,85.0,0.0,0.0,2.0,0.0,33.0,37.0,27.4,,0.0,2.0,37.0,1.0,3.0,2.0,0.0,2.0,2.43,1.97,0.7,2.1,-1.4,-1.68,-2.58,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,100.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Grealish,FW,Manchester City,27-352,,2.0,180.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.8,16.0,3.0,24.0,0.0,0.5,0.5,0.0,0.5,0.19,0.23,0.41,0.19,0.41,,2023.0,5.0,0.0,0.0,2.5,0.0,0.0,,14.1,0.0,0.07,-0.4,-0.4,87.0,102.0,85.3,1205.0,156.0,52.0,54.0,96.3,27.0,32.0,84.4,4.0,7.0,57.1,0.5,0.5,6.0,1.0,2.0,0.0,91.0,11.0,1.0,0.0,2.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,2.0,9.0,4.5,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,66.7,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,125.0,2.0,15.0,39.0,73.0,17.0,125.0,5.0,2.0,40.0,1.0,20.0,83.0,916.0,418.0,4.0,9.0,5.0,2.0,85.0,90.0,66.7,90.0,2.0,0.0,,1.0,3.0,3.0,1.0,2.0,1.0,-2.0,4.5,1.0,3.6,1.79,0.17,0.0,1.0,5.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,50.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gustavo Hamer,MF,Sheffield Utd,26-065,,2.0,180.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,5.0,5.0,3.0,0.5,0.0,0.5,0.5,0.5,0.09,0.05,0.14,0.09,0.14,,2023.0,2.0,1.0,50.0,1.0,0.5,0.5,1.0,21.5,0.0,0.09,0.8,0.8,48.0,66.0,72.7,739.0,232.0,25.0,30.0,83.3,14.0,18.0,77.8,5.0,11.0,45.5,0.1,-0.1,2.0,7.0,0.0,0.0,58.0,8.0,1.0,0.0,1.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,1.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,82.0,3.0,23.0,33.0,26.0,5.0,82.0,2.0,1.0,50.0,1.0,50.0,37.0,178.0,95.0,0.0,1.0,4.0,2.0,57.0,90.0,66.7,90.0,2.0,0.0,,0.0,0.0,2.0,4.0,-2.0,-1.0,0.0,1.2,4.9,-3.8,-1.88,-0.51,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pierre Hojbjerg,MF,Tottenham,28-023,,0.0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,63.0,68.0,92.6,977.0,344.0,34.0,36.0,94.4,24.0,26.0,92.3,3.0,4.0,75.0,0.2,0.0,0.0,7.0,1.0,0.0,67.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,74.0,2.0,25.0,42.0,8.0,0.0,74.0,3.0,2.0,66.7,1.0,33.3,53.0,210.0,74.0,1.0,0.0,0.0,0.0,60.0,23.0,17.0,,0.0,2.0,23.0,1.0,3.0,2.0,0.0,2.0,3.91,3.11,1.2,0.5,0.7,1.41,1.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriel Jesus,MF,Arsenal,26-147,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.89,0.0,12.89,12.89,12.89,,2023.0,1.0,1.0,100.0,90.0,90.0,0.0,0.0,5.9,0.0,0.14,-0.1,-0.1,1.0,2.0,50.0,10.0,0.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,5.0,1.0,0.0,0.0,1.0,100.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.4,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.67,0.6,0.2,0.4,35.23,34.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jorginho,MF,Arsenal,31-251,,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,29.0,31.0,93.5,585.0,184.0,10.0,11.0,90.9,12.0,12.0,100.0,6.0,6.0,100.0,0.0,0.0,0.0,8.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,3.0,18.0,11.0,0.0,32.0,0.0,0.0,,0.0,,21.0,75.0,45.0,1.0,0.0,0.0,0.0,28.0,10.0,7.0,,0.0,2.0,10.0,1.0,2.0,0.0,1.0,-1.0,-4.74,-5.81,0.7,0.9,-0.2,-0.83,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamed Junior Traore,MF,Bournemouth,23-193,,0.0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.37,0.09,0.45,0.37,0.45,,2023.0,2.0,2.0,100.0,4.74,4.74,0.0,0.0,24.0,0.0,0.08,-0.2,-0.2,14.0,23.0,60.9,205.0,55.0,8.0,9.0,88.9,5.0,7.0,71.4,1.0,3.0,33.3,0.0,0.0,1.0,3.0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,9.47,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,1.0,6.0,13.0,13.0,2.0,31.0,6.0,3.0,50.0,3.0,50.0,19.0,145.0,77.0,1.0,1.0,1.0,1.0,24.0,19.0,14.1,,0.0,2.0,19.0,1.0,0.0,0.0,1.0,-1.0,-2.37,-1.2,0.9,0.7,0.2,0.5,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,50.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lloyd Kelly,DF,Bournemouth,24-326,,1.0,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,50.0,61.0,82.0,992.0,268.0,14.0,15.0,93.3,32.0,34.0,94.1,3.0,11.0,27.3,0.0,0.0,0.0,3.0,0.0,0.0,59.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,64.0,5.0,31.0,29.0,5.0,1.0,64.0,1.0,1.0,100.0,0.0,0.0,38.0,278.0,193.0,1.0,0.0,0.0,0.0,42.0,53.0,38.9,90.0,1.0,1.0,15.0,0.0,0.0,0.0,2.0,-2.0,-1.71,-0.62,1.5,2.1,-0.6,-0.55,0.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,100.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
