ranker,player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
1505,Raphael Varane,fr FRA,DF,Manchester Utd,eng Premier League,30-119,1993,2,2,180,2.0,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,2,4,0,0.50,0.00,0.50,0.50,0.50,0.52,0.00,0.52,0.52,0.52,Matches,2023,4,2,50.0,2.00,1.00,0.25,0.50,8.8,0,0.26,0.0,0.0,72,82,87.8,1293,378,30,31,96.8,35,39,89.7,7,11,63.6,0.0,0.0,0,5,0,0,76,6,6,0,0,0,0,0,0,0,0,0,1,5,2.50,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2,1,1,1,0,1,3,33.3,2,2,1,1,1,3,10,0,105,13,45,52,9,4,105,1,1,100.0,0,0.0,50,383,265,2,0,1,1,53,90,100.0,90,2,0,,0,1.50,1,2,-1,-0.50,,4.3,4.0,+0.3,+0.15,,0,1,0,1,0,0,0,14,3,0,100.0,2
1506,Ruben Vargas,ch SUI,MF,Augsburg,de Bundesliga,25-017,1998,1,1,90,1.0,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.2,2,6,13,1.00,0.00,1.00,1.00,1.00,0.17,0.05,0.22,0.17,0.22,Matches,2023,3,1,33.3,3.00,1.00,0.33,1.00,13.4,0,0.06,+0.8,+0.8,26,37,70.3,415,130,13,14,92.9,12,19,63.2,1,1,100.0,0.1,-0.1,2,2,2,1,33,4,0,1,0,4,4,0,0,0,0,0,2,4,4.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,1,0,49,3,4,16,30,5,49,2,1,50.0,1,50.0,33,213,85,2,0,2,0,33,90,100.0,90,1,0,,0,1.00,4,4,0,0.00,,2.3,1.7,+0.6,+0.55,,0,3,0,1,0,1,0,4,2,1,66.7,2
1507,Johan Vasquez,mx MEX,DF,Genoa,it Serie A,24-304,1998,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,9,12,75.0,192,86,3,4,75.0,4,5,80.0,2,3,66.7,0.0,0.0,0,1,0,0,8,4,2,0,0,1,2,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,2,50.0,1,2,0,2,0,1,1,0,16,2,7,7,2,0,16,0,0,,0,,7,38,27,1,0,0,1,8,31,34.4,,0,1,31,0,0.00,0,0,0,0.00,+4.58,0.1,0.1,0.0,+0.13,+1.42,0,1,1,0,0,0,0,2,0,1,0.0,2
1508,Jose Luis Garcia Vaya,es ESP,MF,Valencia,es La Liga,25-011,1998,2,2,180,2.0,1,0,1,0,1,1,0,0,0.8,0.0,0.1,0.1,1,9,3,0.50,0.00,0.50,0.00,0.00,0.41,0.04,0.45,0.02,0.06,Matches,2023,2,0,0.0,1.00,0.00,0.00,,36.3,0,0.02,+0.2,0.0,82,112,73.2,1535,409,29,36,80.6,45,53,84.9,7,18,38.9,0.1,-0.1,2,8,0,0,101,11,4,0,3,7,0,7,2,3,0,0,3,4,2.00,2,2,0,0,0,0,1,0.50,1,0,0,0,0,0,5,5,3,2,0,2,4,50.0,2,1,0,1,0,5,6,0,127,6,27,74,28,1,126,3,2,66.7,0,0.0,62,342,155,4,0,0,2,85,90,100.0,90,2,0,,0,3.00,3,1,+2,+1.00,,2.7,1.2,+1.4,+0.71,,0,1,2,0,0,0,0,13,2,3,40.0,2
1509,Jesus Vazquez,es ESP,"MF,DF",Valencia,es La Liga,20-232,2003,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,7,42.9,39,0,2,3,66.7,1,1,100.0,0,2,0.0,0.0,0.0,0,0,0,0,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,9,0,1,3,5,0,9,0,0,,0,,4,15,3,0,0,0,0,4,13,13.9,,0,2,13,0,3.00,2,0,+2,+7.20,+7.20,1.2,0.1,+1.1,+4.00,+3.83,0,0,0,0,0,0,0,3,1,4,20.0,2
1510,Lucas Vazquez,es ESP,MF,Real Madrid,es La Liga,32-052,1991,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,0.00,6.98,6.98,0.00,6.98,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,5,5,100.0,48,8,5,5,100.0,0,0,,0,0,,0.1,-0.1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,180.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,1,2,3,1,6,1,1,100.0,0,0.0,4,22,14,0,1,0,0,4,1,0.6,,0,1,1,1,3.00,0,0,0,0.00,-2.01,0.4,0.0,+0.4,+33.32,+32.88,0,0,0,0,0,0,0,0,0,1,0.0,2
1511,Matias Vecino,uy URU,MF,Lazio,it Serie A,31-363,1991,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,2023,1,0,0.0,2.50,0.00,0.00,,26.1,0,0.04,0.0,0.0,2,5,40.0,45,33,0,2,0.0,2,3,66.7,0,0,,0.0,0.0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,2,50.0,1,2,1,1,0,1,0,0,9,1,3,3,3,0,9,0,0,,0,,1,2,2,0,0,0,0,2,36,40.0,,0,1,36,0,0.00,0,2,-2,-5.00,-6.67,0.4,0.8,-0.4,-0.95,-1.82,0,1,0,0,0,0,0,3,1,1,50.0,2
1512,Gabriel Veiga,es ESP,FW,Celta Vigo,es La Liga,21-087,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,5,60.0,16,8,2,3,66.7,0,0,,0,1,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,4,3,0,7,1,0,0.0,1,100.0,6,23,4,0,0,1,1,7,18,10.0,,0,1,18,1,0.00,0,1,-1,-5.00,-4.44,0.1,0.3,-0.2,-0.76,-1.03,0,0,0,0,0,0,0,0,0,1,0.0,2
1513,Milos Veljkovic,rs SRB,DF,Werder Bremen,de Bundesliga,27-330,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,21,25,84.0,556,189,5,6,83.3,11,13,84.6,5,6,83.3,0.0,0.0,0,1,0,0,24,1,1,0,3,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,1,1,0,1,1,100.0,0,2,2,0,0,2,3,0,32,5,20,12,0,0,32,0,0,,0,,20,201,153,0,0,0,0,20,90,100.0,90,1,0,,0,0.00,0,4,-4,-4.00,,0.6,2.8,-2.3,-2.29,,0,2,0,0,0,0,0,2,0,1,0.0,2
1514,Joel Veltman,nl NED,DF,Brighton,eng Premier League,31-219,1992,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,23,25,92.0,328,98,14,14,100.0,5,6,83.3,3,3,100.0,0.0,0.0,0,2,0,0,20,5,2,0,0,0,3,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,1,1,0,1,2,50.0,1,3,2,1,0,2,2,0,34,6,8,22,4,0,34,0,0,,0,,16,40,1,0,0,2,0,19,23,25.6,,0,2,23,0,3.00,2,2,0,0.00,-4.03,2.0,2.1,-0.1,-0.22,-2.09,0,2,2,0,0,0,0,3,0,1,0.0,2
1515,Micky van de Ven,nl NED,DF,Tottenham,eng Premier League,22-125,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,4,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,2023,2,0,0.0,1.00,0.00,0.00,,17.5,0,0.01,0.0,0.0,123,131,93.9,2088,567,55,56,98.2,61,64,95.3,4,6,66.7,0.0,0.0,0,12,1,0,126,5,2,0,0,0,0,0,0,0,0,0,0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,3,1,1,1,2,3,66.7,1,1,1,0,1,4,6,0,149,21,69,72,9,2,149,5,3,60.0,1,20.0,114,456,272,2,0,1,0,112,90,100.0,90,2,0,,0,2.00,4,2,+2,+1.00,,3.0,4.3,-1.3,-0.63,,0,0,1,0,0,0,0,10,4,1,80.0,2
1516,Simone Verdi,it ITA,FW,Torino,it Serie A,31-041,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.50,0.00,1.50,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,1,100.0,7,5,1,1,100.0,0,0,,0,0,,0.0,-0.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,4,4.4,,0,1,4,0,1.00,0,0,0,0.00,0.00,0.2,0.0,+0.2,+3.63,+3.20,0,0,0,0,0,0,0,0,0,0,,2
1517,Jordan Veretout,fr FRA,MF,Marseille,fr Ligue 1,30-174,1993,2,0,59,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,0,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.77,0.00,0.77,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,50,61,82.0,993,261,14,18,77.8,29,30,96.7,7,12,58.3,0.3,-0.5,3,10,1,1,50,11,3,0,0,9,0,8,2,4,0,0,1,5,7.63,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,1,1,0,1,3,33.3,2,0,0,0,0,2,3,0,71,3,4,40,27,0,71,0,0,,0,,48,268,83,2,0,2,0,43,30,32.8,,0,2,30,0,2.00,2,2,0,0.00,-0.74,1.4,0.6,+0.8,+1.27,+0.62,0,1,2,0,0,0,0,5,0,0,,2
1518,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,30-093,1993,2,2,153,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,2023,2,0,0.0,1.18,0.00,0.00,,29.6,0,0.01,0.0,0.0,60,71,84.5,1061,331,28,28,100.0,25,28,89.3,6,12,50.0,0.0,0.0,0,9,0,0,71,0,0,0,2,1,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,2,1,0,1,1,100.0,0,2,2,0,3,6,4,0,91,7,30,51,10,0,91,0,0,,0,,56,253,109,1,0,1,0,64,77,85.0,77,1,0,,0,1.50,2,2,0,0.00,0.00,1.7,2.0,-0.4,-0.21,-0.44,0,3,0,0,0,0,0,4,1,3,25.0,2
1519,Guglielmo Vicario,it ITA,GK,Tottenham,eng Premier League,26-319,1996,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,66,80,82.5,1310,746,21,21,100.0,36,36,100.0,8,21,38.1,0.0,0.0,0,1,0,0,65,15,5,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,88,78,88,0,0,0,88,0,0,,0,,58,272,149,0,0,0,0,43,90,100.0,90,2,0,,0,2.00,4,2,+2,+1.00,,3.0,4.3,-1.3,-0.63,,0,0,0,0,0,0,0,4,2,0,100.0,2
1520,Jonathan Viera,es ESP,FW,Las Palmas,es La Liga,33-305,1989,2,2,180,2.0,1,0,1,0,1,1,0,0,1.1,0.3,0.2,0.4,4,18,8,0.50,0.00,0.50,0.00,0.00,0.54,0.08,0.62,0.14,0.22,Matches,2023,1,0,0.0,0.50,0.00,0.00,,24.4,0,0.28,-0.1,-0.3,123,138,89.1,1666,350,71,77,92.2,42,45,93.3,2,5,40.0,0.2,-0.2,4,12,3,0,126,12,3,0,1,1,1,5,0,1,0,0,2,7,3.50,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,152,0,6,103,45,4,151,10,6,60.0,2,20.0,106,494,211,3,1,1,3,133,90,100.0,90,2,0,,0,0.50,1,2,-1,-0.50,,1.5,3.1,-1.6,-0.82,,0,0,3,1,0,0,0,4,0,2,0.0,2
1521,Oscar Vilhelmsson,se SWE,FW,Darmstadt 98,de Bundesliga,19-324,2003,1,1,61,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,2023,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,61,67.8,61,0,0,,0,0.00,0,1,-1,-1.48,-1.48,,,,,,0,2,1,0,,,0,,,,,2
1522,Gonzalo Villar,es ESP,MF,Granada,es La Liga,25-152,1998,2,0,44,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,1,3,1,0.00,2.05,2.05,0.00,2.05,0.00,0.94,0.94,0.00,0.94,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,29,36,80.6,503,115,14,17,82.4,14,17,82.4,1,1,100.0,0.4,+0.5,1,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,1,2,4.09,1,0,0,0,0,1,2,4.09,1,0,0,0,0,1,2,2,1,0,1,2,2,100.0,0,2,0,2,1,3,1,0,41,2,7,27,8,2,41,0,0,,0,,29,163,59,0,1,0,0,31,22,24.4,,0,2,22,0,0.00,1,2,-1,-2.05,-0.06,1.0,1.7,-0.7,-1.49,-0.63,0,3,1,0,0,0,0,3,0,1,0.0,2
1523,Ivan Villar,es ESP,GK,Celta Vigo,es La Liga,26-044,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,38,61,62.3,1043,781,8,8,100.0,19,19,100.0,11,33,33.3,0.0,0.0,0,0,0,0,36,25,5,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,64,60,64,0,0,0,64,0,0,,0,,28,120,52,0,0,0,0,28,90,100.0,90,2,0,,0,0.50,1,3,-2,-1.00,,2.0,1.7,+0.3,+0.17,,0,0,0,0,0,0,0,2,0,0,,2
1524,Matias Vina,uy URU,DF,Sassuolo,it Serie A,25-286,1997,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,32,43,74.4,500,141,18,19,94.7,13,17,76.5,1,4,25.0,0.0,0.0,0,2,1,0,36,7,3,0,0,2,4,0,0,0,0,0,2,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,0,2,0.0,2,1,0,1,0,1,3,0,49,2,21,18,10,0,49,0,0,,0,,31,119,82,1,0,1,1,37,45,50.0,45,0,0,,0,0.00,0,0,0,0.00,+4.00,0.1,0.7,-0.6,-1.10,-0.45,0,2,0,0,0,0,0,0,1,0,100.0,2
1525,Alan Virginius,fr FRA,FW,Lille,fr Ligue 1,20-231,2003,1,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,10,13,76.9,113,19,6,7,85.7,2,4,50.0,0,0,,0.0,0.0,1,1,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,2,2.73,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,16,0,0,7,9,2,16,3,2,66.7,1,33.3,15,93,51,0,1,1,0,15,66,36.7,66,0,0,,1,1.00,0,1,-1,-1.36,-3.73,0.7,1.1,-0.5,-0.65,-2.09,0,0,0,0,0,0,0,1,0,1,0.0,2
1526,Mattia Viti,it ITA,DF,Sassuolo,it Serie A,21-210,2002,1,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,30,30,100.0,483,126,13,13,100.0,16,16,100.0,0,0,,0.0,0.0,0,1,0,0,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,3,1,2,1,1,4,0,38,13,28,11,0,0,38,0,0,,0,,17,96,52,0,0,0,0,19,76,84.4,76,0,0,,0,0.00,0,0,0,0.00,+12.86,0.4,1.0,-0.6,-0.68,+1.33,0,1,1,0,0,0,0,2,0,1,0.0,2
1527,Vitinha,pt POR,FW,Marseille,fr Ligue 1,23-160,2000,2,1,98,1.1,2,0,2,2,0,0,0,0,0.4,0.4,0.3,0.7,2,3,5,1.84,0.00,1.84,1.84,1.84,0.41,0.27,0.68,0.41,0.68,Matches,2023,5,2,40.0,4.59,1.84,0.40,1.00,8.9,0,0.09,+1.6,+1.6,15,20,75.0,213,70,9,9,100.0,3,4,75.0,1,1,100.0,0.1,-0.3,3,3,1,1,17,2,0,0,0,2,0,0,0,0,0,1,2,5,4.59,3,0,2,0,0,0,1,0.92,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,28,1,2,10,17,8,28,4,4,100.0,0,0.0,19,164,90,1,1,1,4,18,49,54.4,82,0,1,16,0,2.00,3,1,+2,+1.84,+2.93,1.9,0.8,+1.2,+1.06,+0.44,0,0,1,1,0,0,0,3,2,2,50.0,2
1528,Vitinha,pt POR,"MF,FW",Paris S-G,fr Ligue 1,23-190,2000,2,2,144,1.6,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1,12,14,0.00,0.00,0.00,0.00,0.00,0.17,0.04,0.21,0.17,0.21,Matches,2023,4,0,0.0,2.50,0.00,0.00,,20.4,0,0.08,-0.3,-0.3,95,106,89.6,1456,322,55,59,93.2,27,32,84.4,7,8,87.5,0.2,-0.1,2,9,5,0,105,1,0,0,1,2,0,0,0,0,0,0,1,4,2.28,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,1,1,1,1,1,100.0,0,4,0,4,2,5,1,0,126,2,10,50,67,5,126,2,1,50.0,1,50.0,110,552,169,13,0,5,1,107,72,80.0,72,0,0,,0,1.00,1,1,0,0.00,0.00,2.8,1.3,+1.5,+0.85,-1.16,0,0,0,1,0,0,0,6,0,0,,2
1529,Vitinho,br BRA,DF,Burnley,eng Premier League,24-030,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,20,25,80.0,245,40,16,16,100.0,4,5,80.0,0,0,,0.0,-0.1,1,0,0,0,21,4,1,0,0,0,3,0,0,0,0,0,2,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,1,1,1,1,0,31,1,11,15,5,1,31,1,0,0.0,1,100.0,14,78,29,0,0,0,0,17,90,100.0,90,1,0,,0,0.00,0,3,-3,-3.00,,0.3,1.9,-1.6,-1.62,,0,1,1,0,0,0,0,2,0,0,,2
1530,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,24-038,1999,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,60,75,80.0,1146,552,18,20,90.0,37,40,92.5,5,14,35.7,0.0,0.0,0,6,0,0,69,6,6,0,0,0,0,0,0,0,0,0,1,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6,4,6,0,0,6,7,85.7,1,4,2,2,1,7,13,0,103,17,58,41,4,0,103,1,0,0.0,1,100.0,46,258,141,1,0,2,0,44,90,100.0,90,2,0,,0,1.50,2,2,0,0.00,,2.0,2.3,-0.3,-0.15,,0,3,0,0,0,0,0,16,1,2,33.3,2
1531,Dusan Vlahovic,rs SRB,FW,Juventus,it Serie A,23-206,2000,1,1,84,0.9,1,1,2,0,1,1,0,0,0.8,0.0,0.1,0.1,2,1,4,1.07,1.07,2.14,0.00,1.07,0.84,0.10,0.94,0.00,0.10,Matches,2023,0,0,,0.00,0.00,,,,0,,+0.2,0.0,11,17,64.7,134,28,7,9,77.8,3,5,60.0,0,1,0.0,0.0,+0.9,2,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,2,2.14,2,0,0,0,0,0,1,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,0,1,8,11,3,19,0,0,,0,,15,44,28,2,1,2,0,16,84,93.3,84,0,0,,0,3.00,3,0,+3,+3.21,+3.21,1.8,1.0,+0.8,+0.89,+0.89,0,0,1,0,0,0,0,1,0,1,0.0,2
1532,Nikola Vlasic,hr CRO,MF,Torino,it Serie A,25-322,1997,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,24,26,92.3,338,88,10,12,83.3,11,11,100.0,0,0,,0.0,0.0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,1.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,30,0,1,18,12,3,30,2,2,100.0,0,0.0,19,57,8,0,1,1,2,28,67,74.4,67,0,0,,0,1.00,0,0,0,0.00,0.00,0.8,0.3,+0.4,+0.60,+0.14,0,0,1,0,0,0,0,3,3,1,75.0,2
1533,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,31-333,1991,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,2023,1,0,0.0,2.00,0.00,0.00,,27.8,0,0.03,0.0,0.0,28,34,82.4,597,264,4,6,66.7,23,24,95.8,1,2,50.0,0.0,0.0,0,3,1,0,32,2,0,0,0,0,2,0,0,0,0,0,2,3,6.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,39,4,14,19,6,0,39,0,0,,0,,23,103,63,2,0,0,1,24,45,50.0,,0,1,45,0,0.00,1,0,+1,+2.00,+6.00,0.9,1.4,-0.5,-1.00,+0.53,0,1,0,0,0,0,0,5,1,0,100.0,2
