ranker,player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
1537,Carlos Soler,es ESP,"FW,MF",Paris S-G,fr Ligue 1,26-239,1997,3,0,40,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.4,0,2,4,0.00,0.00,0.00,0.00,0.00,0.49,0.29,0.78,0.49,0.78,Matches,2023,3,1,33.3,6.75,2.25,0.00,0.00,15.6,0,0.07,-0.2,-0.2,30,35,85.7,411,105,15,16,93.8,12,13,92.3,0,1,0.0,0.2,-0.1,2,2,1,1,34,1,0,0,0,2,0,1,1,0,0,0,1,4,8.78,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,40,1,3,7,30,6,40,0,0,,0,,34,117,43,1,0,1,0,32,13,14.8,,0,3,13,0,1.67,1,2,-1,-2.25,-3.42,1.0,1.1,-0.1,-0.15,-1.37,0,0,0,0,0,0,0,3,1,0,100.0,3
1538,Manor Solomon,il ISR,FW,Tottenham,eng Premier League,24-036,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,7,85.7,75,8,3,3,100.0,3,4,75.0,0,0,,0.0,0.0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,8,1,2,4,2,0,8,1,1,100.0,0,0.0,5,21,11,0,0,0,0,5,3,1.1,,0,1,3,2,3.00,0,0,0,0.00,-1.35,0.1,0.2,-0.2,-4.81,-4.92,0,0,0,0,0,0,0,1,0,0,,3
1539,Yann Sommer,ch SUI,GK,Inter,it Serie A,34-255,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,65,74,87.8,1652,1072,11,11,100.0,36,36,100.0,17,25,68.0,0.0,0.0,0,0,0,0,53,20,2,0,1,0,0,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,76,61,76,0,0,0,76,0,0,,0,,44,213,142,0,0,0,0,44,90,100.0,90,2,0,,0,3.00,4,0,+4,+2.00,,3.7,1.4,+2.3,+1.14,,0,0,0,0,0,0,0,1,0,0,,3
1540,David Soria,es ESP,GK,Getafe,es La Liga,30-147,1993,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,52,101,51.5,2226,1998,6,6,100.0,13,15,86.7,33,78,42.3,0.0,0.0,0,7,1,0,53,46,22,0,3,0,0,0,0,0,0,2,0,1,0.33,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,109,80,108,1,0,0,109,0,0,,0,,46,337,229,0,0,1,0,28,90,100.0,90,3,0,,0,1.33,1,3,-2,-0.67,,3.6,3.5,0.0,+0.01,,0,0,1,0,0,0,0,9,0,0,,3
1541,Alberto Soro,es ESP,MF,Granada,es La Liga,24-173,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.51,0.00,0.51,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,3,100.0,21,9,3,3,100.0,0,0,,0,0,,0.0,0.0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,1,4,1,5,0,0,,0,,3,9,0,0,0,1,0,4,8,3.0,,0,1,8,1,3.00,0,1,-1,-11.25,-10.56,0.1,0.6,-0.5,-5.81,-4.76,0,0,1,0,0,0,0,0,0,1,0.0,3
1542,Borna Sosa,hr CRO,"FW,DF",Stuttgart,de Bundesliga,25-220,1998,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,5,2,10,0.00,0.00,0.00,0.00,0.00,0.06,0.57,0.63,0.06,0.63,Matches,2023,1,0,0.0,1.96,0.00,0.00,,24.2,0,0.03,0.0,0.0,27,43,62.8,481,122,16,17,94.1,7,13,53.8,4,11,36.4,0.1,-0.3,3,2,0,0,37,6,2,0,1,12,1,3,2,1,0,0,2,5,9.78,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,48,0,4,18,26,2,48,0,0,,0,,31,180,100,1,1,1,0,35,23,25.6,,0,2,23,0,1.50,0,4,-4,-7.83,-11.18,0.4,0.8,-0.4,-0.76,-2.08,0,0,0,0,0,0,0,0,0,0,,3
1543,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,19-253,2003,2,2,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,4,2,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches,2023,1,0,0.0,0.72,0.00,0.00,,26.9,0,0.02,0.0,0.0,45,56,80.4,795,199,26,27,96.3,13,16,81.3,5,9,55.6,0.0,0.0,2,5,0,0,49,5,1,0,1,5,0,4,2,1,0,2,0,3,2.16,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,4,3,1,3,0,1,2,50.0,1,3,1,2,0,4,0,0,67,1,12,37,19,1,67,1,1,100.0,0,0.0,44,120,51,1,1,2,1,50,63,46.3,63,0,0,,1,0.50,0,3,-3,-2.16,-2.16,1.0,1.5,-0.4,-0.32,-0.73,0,2,2,0,0,0,0,11,0,3,0.0,3
1544,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,32-308,1990,3,3,268,3.0,1,1,2,1,0,0,2,0,0.4,0.4,0.3,0.7,6,8,25,0.34,0.34,0.67,0.34,0.67,0.14,0.09,0.24,0.14,0.24,Matches,2023,6,1,16.7,2.01,0.34,0.17,1.00,12.5,0,0.07,+0.6,+0.6,75,105,71.4,997,291,38,50,76.0,19,27,70.4,6,9,66.7,0.3,+0.7,5,3,4,2,96,9,0,0,2,5,3,0,0,0,0,0,2,7,2.35,5,0,1,0,1,0,2,0.67,1,0,1,0,0,0,2,2,1,1,0,1,2,50.0,1,1,0,1,1,3,2,0,129,3,11,58,61,12,129,2,1,50.0,1,50.0,86,486,195,7,3,6,2,91,89,99.3,89,2,0,,0,0.33,4,7,-3,-1.01,-1.01,2.2,5.2,-3.0,-1.01,+13.33,0,3,5,3,0,0,0,10,11,3,78.6,3
1545,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,24-087,1999,2,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,3,11,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,2023,1,1,100.0,1.08,1.08,0.00,0.00,23.3,1,0.05,0.0,0.0,25,32,78.1,375,83,14,14,100.0,9,10,90.0,1,1,100.0,0.0,0.0,0,2,0,0,32,0,0,0,0,3,0,0,0,0,0,0,5,2,2.17,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,42,0,2,19,24,5,42,7,2,28.6,2,28.6,32,297,173,4,2,1,2,33,42,46.1,64,0,1,19,0,2.00,2,1,+1,+1.08,-0.77,1.1,0.2,+0.9,+1.02,+0.15,0,0,3,1,0,0,0,5,0,1,0.0,3
1546,Tomas Soucek,cz CZE,MF,West Ham,eng Premier League,28-183,1995,3,3,218,2.4,0,1,1,0,0,0,0,0,0.4,0.4,0.3,0.6,1,4,2,0.00,0.41,0.41,0.00,0.41,0.15,0.11,0.26,0.15,0.26,Matches,2023,2,0,0.0,0.83,0.00,0.00,,5.0,0,0.19,-0.4,-0.4,34,53,64.2,520,185,14,23,60.9,10,14,71.4,5,5,100.0,0.0,+0.7,4,4,0,0,51,1,0,0,1,0,1,0,0,0,0,1,2,7,2.89,6,0,0,0,0,1,1,0.41,1,0,0,0,0,0,7,7,0,6,1,3,6,50.0,3,4,2,2,7,14,13,0,91,22,39,37,15,6,91,0,0,,0,,27,115,44,0,0,1,0,30,73,80.7,73,2,0,,0,2.33,5,2,+3,+1.24,-0.49,4.1,4.3,-0.2,-0.09,-1.55,0,3,2,1,0,1,0,9,8,4,66.7,3
1547,Issa Soumare,sn SEN,FW,Le Havre,fr Ligue 1,22-323,2000,2,2,126,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,1,9,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.20,0.12,0.20,Matches,2023,2,0,0.0,1.43,0.00,0.00,,34.1,0,0.09,-0.2,-0.2,13,28,46.4,158,30,7,13,53.8,4,10,40.0,0,1,0.0,0.1,-0.1,2,0,0,0,27,1,0,0,0,1,1,0,0,0,0,0,3,4,2.86,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,50,2,3,24,23,2,50,6,1,16.7,2,33.3,32,200,49,2,0,9,0,35,63,46.7,63,0,0,,1,0.50,2,4,-2,-1.43,-2.05,1.5,1.8,-0.3,-0.22,+1.63,0,3,4,2,0,0,0,4,9,6,60.0,3
1548,Vinicius Souza,br BRA,MF,Sheffield Utd,eng Premier League,24-073,1999,3,2,158,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches,2023,2,1,50.0,1.14,0.57,0.00,0.00,29.1,0,0.03,-0.1,-0.1,46,59,78.0,770,190,23,28,82.1,20,24,83.3,2,4,50.0,0.0,0.0,1,4,0,0,59,0,0,0,1,1,0,0,0,0,0,0,3,3,1.71,1,0,0,0,0,2,0,0.00,0,0,0,0,0,0,9,3,3,3,3,4,6,66.7,2,3,0,3,3,12,2,0,88,2,38,38,12,2,88,2,2,100.0,0,0.0,30,134,55,0,0,5,1,45,53,58.5,74,1,1,11,0,0.00,2,3,-1,-0.57,+1.04,0.9,4.5,-3.7,-2.08,-0.90,0,3,0,0,0,0,0,10,5,3,62.5,3
1549,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,26-204,1997,2,1,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,9,2,0.00,0.00,0.00,0.00,0.00,0.02,0.16,0.18,0.02,0.18,Matches,2023,1,0,0.0,0.80,0.00,0.00,,30.3,0,0.03,0.0,0.0,45,53,84.9,729,147,24,27,88.9,18,21,85.7,2,4,50.0,0.2,-0.2,1,8,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,5,4.02,2,0,1,0,2,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,3,33.3,2,2,0,2,2,3,0,0,65,1,8,40,18,1,65,3,1,33.3,1,33.3,49,223,102,1,0,0,0,48,56,41.5,90,1,1,22,1,0.00,2,3,-1,-0.80,+0.34,2.2,2.0,+0.2,+0.17,+1.19,0,1,4,0,0,0,0,9,2,1,66.7,3
1550,Caglar Soyuncu,tr TUR,DF,Atlético Madrid,es La Liga,27-098,1996,2,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,10,13,76.9,229,146,4,5,80.0,4,4,100.0,2,3,66.7,0.0,0.0,0,2,1,0,12,1,1,0,0,0,0,0,0,0,0,0,0,2,3.83,2,0,0,0,0,0,1,1.91,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,24,2,13,10,2,1,24,1,1,100.0,0,0.0,8,117,39,2,1,0,2,5,24,17.4,,0,2,24,1,3.00,5,1,+4,+7.66,+5.64,1.7,0.8,+0.9,+1.74,+0.40,0,0,0,0,0,0,0,6,0,0,,3
1551,Stijn Spierings,nl NED,MF,Lens,fr Ligue 1,27-170,1996,3,0,62,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,31,37,83.8,517,175,15,19,78.9,14,15,93.3,1,1,100.0,0.0,0.0,0,4,0,0,37,0,0,0,1,1,0,0,0,0,0,0,1,1,1.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,2,2,0,0,43,0,8,23,12,1,43,0,0,,0,,30,148,60,0,0,0,0,29,21,23.0,,0,3,21,0,0.33,1,3,-2,-2.90,-2.47,0.3,2.2,-1.9,-2.83,-2.24,0,4,1,0,0,0,0,1,0,0,,3
1552,Leonardo Spinazzola,it ITA,"FW,DF",Roma,it Serie A,30-157,1993,2,1,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,10,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,63,80,78.8,1205,323,26,28,92.9,29,35,82.9,8,14,57.1,0.1,-0.1,2,3,2,1,65,15,0,0,2,10,15,0,0,0,0,0,2,6,4.95,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,1,2,0,1,1,100.0,0,2,0,2,1,4,2,0,94,4,22,45,28,2,94,4,2,50.0,1,25.0,53,522,310,3,1,2,0,53,55,60.6,64,0,1,45,0,0.50,2,2,0,0.00,+1.27,2.2,0.2,+2.1,+1.71,+1.10,0,2,1,0,0,0,0,11,3,0,100.0,3
1553,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,24-287,1998,2,2,170,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,8,10,0.00,0.00,0.00,0.00,0.00,0.10,0.06,0.16,0.10,0.16,Matches,2023,2,1,50.0,1.06,0.53,0.00,0.00,12.8,0,0.09,-0.2,-0.2,43,68,63.2,639,168,26,37,70.3,12,20,60.0,3,7,42.9,0.1,-0.1,2,7,1,0,65,3,2,0,0,2,0,1,0,1,0,0,1,7,3.71,4,0,1,2,0,0,0,0.00,0,0,0,0,0,0,3,0,2,0,1,2,4,50.0,2,5,0,5,2,5,5,0,92,5,13,50,31,5,92,5,3,60.0,2,40.0,42,214,100,3,1,0,1,53,85,94.4,85,1,0,,0,0.50,2,4,-2,-1.06,+7.94,2.7,2.3,+0.4,+0.21,-0.06,0,2,4,0,0,0,0,13,12,9,57.1,3
1554,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,26-294,1996,2,2,168,1.9,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.5,1,5,4,0.00,0.00,0.00,0.00,0.00,0.17,0.07,0.24,0.17,0.24,Matches,2023,3,0,0.0,1.61,0.00,0.00,,16.2,0,0.11,-0.3,-0.3,38,58,65.5,490,148,25,31,80.6,12,22,54.5,0,2,0.0,0.2,-0.1,2,4,0,0,56,2,1,0,0,1,1,0,0,0,0,0,1,5,2.68,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,0,5,0.0,5,1,1,0,1,2,2,0,72,4,18,35,20,6,72,2,1,50.0,1,50.0,28,105,29,0,1,1,2,34,84,93.3,84,1,0,,0,0.00,0,3,-3,-1.61,+13.39,1.6,4.1,-2.5,-1.35,+7.03,0,1,2,1,0,0,0,17,7,0,100.0,3
1555,Josip Stanisic,hr CRO,DF,Leverkusen,de Bundesliga,23-149,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,8,8,100.0,114,29,4,4,100.0,4,4,100.0,0,0,,0.0,0.0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,1,2,4,2,0,8,0,0,,0,,5,17,4,0,0,0,0,5,10,5.6,,0,1,10,0,3.00,0,0,0,0.00,-2.12,0.4,0.0,+0.3,+3.06,+2.37,0,0,0,0,0,0,0,1,0,0,,3
1556,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,28-089,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,2023,1,1,100.0,0.50,0.50,0.00,0.00,6.0,0,0.20,-0.2,-0.2,57,63,90.5,1024,334,19,20,95.0,35,37,94.6,2,5,40.0,0.0,0.0,0,1,0,0,62,1,1,0,0,0,0,0,0,0,0,0,0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,2,0,0,0,2,0.0,2,5,4,1,0,2,12,0,87,18,60,25,2,2,87,0,0,,0,,27,103,26,0,0,0,0,42,90,66.7,90,2,0,,1,0.50,1,2,-1,-0.50,+1.50,2.2,2.1,+0.2,+0.09,+0.04,0,2,1,0,0,0,0,10,5,0,100.0,3
1557,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,28-137,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,42,60,70.0,833,381,11,13,84.6,26,33,78.8,5,12,41.7,0.0,0.0,0,1,0,0,59,1,1,0,0,0,0,0,0,0,0,0,1,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,0,0,2,1,1,2,50.0,1,4,4,0,1,4,5,1,74,12,43,30,1,0,74,0,0,,0,,33,177,119,0,0,2,0,43,90,50.0,90,1,0,,0,0.00,0,1,-1,-1.00,+3.00,1.0,2.4,-1.3,-1.35,+0.95,0,1,0,0,0,0,0,8,0,2,0.0,3
1558,Jason Steele,eng ENG,GK,Brighton,eng Premier League,33-011,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,75,84,89.3,1477,1052,28,29,96.6,36,37,97.3,10,16,62.5,0.0,0.0,0,0,0,0,71,12,2,0,0,0,0,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,90,77,90,0,0,0,90,0,0,,0,,61,242,118,0,0,0,0,56,90,66.7,90,2,0,,1,3.00,8,2,+6,+3.00,+5.00,6.2,3.5,+2.7,+1.34,+2.92,0,0,0,0,0,0,0,6,1,0,100.0,3
1559,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,27-162,1996,2,2,146,1.6,0,2,2,0,0,0,0,0,0.0,0.0,0.7,0.7,8,12,7,0.00,1.23,1.23,0.00,1.23,0.02,0.43,0.45,0.02,0.45,Matches,2023,2,1,50.0,1.23,0.62,0.00,0.00,31.1,0,0.01,0.0,0.0,72,95,75.8,1590,484,29,36,80.6,23,28,82.1,19,26,73.1,0.4,+1.3,2,5,3,1,83,11,4,1,6,2,7,0,0,0,0,1,2,5,3.08,4,0,1,0,0,0,3,1.85,2,0,1,0,0,0,3,2,1,1,1,3,5,60.0,2,2,0,2,2,5,2,0,110,4,30,52,30,0,110,2,2,100.0,0,0.0,62,346,191,4,0,2,0,68,73,81.1,73,0,0,,0,1.50,6,3,+3,+1.85,+7.14,3.8,2.1,+1.8,+1.08,+1.54,0,0,2,0,0,0,0,6,3,3,50.0,3
1560,Raheem Sterling,eng ENG,MF,Chelsea,eng Premier League,28-264,1994,3,3,259,2.9,2,0,2,2,0,0,0,0,0.9,0.9,0.5,1.4,20,12,41,0.69,0.00,0.69,0.69,0.69,0.32,0.16,0.48,0.32,0.48,Matches,2023,6,3,50.0,2.08,1.04,0.33,0.67,9.3,0,0.15,+1.1,+1.1,93,122,76.2,1142,296,67,76,88.2,17,26,65.4,4,5,80.0,0.5,-0.5,4,5,9,3,122,0,0,1,0,12,0,0,0,0,0,0,4,18,6.25,11,0,5,1,1,0,2,0.69,1,0,1,0,0,0,3,3,1,0,2,2,4,50.0,2,0,0,0,0,3,0,0,155,0,8,42,106,28,155,20,8,40.0,6,30.0,122,887,535,10,13,7,15,131,86,95.9,86,1,0,,0,1.33,5,4,+1,+0.35,+0.35,6.1,3.5,+2.6,+0.90,+1.20,0,2,7,1,1,0,0,15,0,1,0.0,3
1561,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,22-147,2001,1,1,84,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,3,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.12,0.09,0.12,Matches,2023,2,1,50.0,2.14,1.07,0.00,0.00,21.7,0,0.04,-0.1,-0.1,36,43,83.7,683,273,17,19,89.5,13,13,100.0,5,7,71.4,0.1,0.0,1,7,1,1,37,5,3,0,1,3,0,2,0,0,0,1,2,5,5.42,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,3,0,50,2,9,26,15,0,50,0,0,,0,,28,129,40,0,0,1,0,33,84,46.7,84,0,0,,0,0.00,1,2,-1,-1.07,-2.01,1.2,2.5,-1.3,-1.42,-1.94,0,0,1,0,0,0,0,1,2,0,100.0,3
1562,Kevin Stoger,at AUT,MF,Bochum,de Bundesliga,30-002,1993,2,2,148,1.6,1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.4,5,8,7,0.61,0.00,0.61,0.61,0.61,0.10,0.16,0.26,0.10,0.26,Matches,2023,3,2,66.7,1.82,1.22,0.33,0.50,19.0,0,0.05,+0.8,+0.8,52,83,62.7,941,345,25,29,86.2,19,30,63.3,7,20,35.0,0.3,-0.3,3,3,2,1,73,10,5,1,0,8,1,4,2,2,0,0,1,9,5.47,6,2,0,1,0,0,0,0.00,0,0,0,0,0,0,3,1,1,2,0,3,4,75.0,1,1,0,1,3,6,0,0,104,1,15,57,33,2,104,0,0,,0,,65,323,181,3,0,1,5,62,74,82.2,74,0,0,,0,0.50,1,5,-4,-2.43,+0.38,1.8,3.5,-1.7,-1.04,+1.15,0,6,2,0,0,0,0,14,0,3,0.0,3
1563,Filip Stojilkovic,ch SUI,"MF,FW",Darmstadt 98,de Bundesliga,23-237,2000,2,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,2023,1,1,100.0,1.70,1.70,0.00,0.00,32.0,0,0.02,0.0,0.0,4,5,80.0,60,18,2,3,66.7,2,2,100.0,0,0,,0.0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,1,4,4,0,9,1,0,0.0,1,100.0,7,28,5,0,0,0,0,7,27,29.4,,0,2,27,0,0.00,0,0,0,0.00,+2.83,1.6,0.5,+1.1,+1.87,+2.97,0,2,1,1,0,0,0,1,0,2,0.0,3
1564,Jorgen Strand Larsen,no NOR,"FW,MF",Celta Vigo,es La Liga,23-204,2000,3,3,231,2.6,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,3,3,11,0.00,0.00,0.00,0.00,0.00,0.28,0.01,0.29,0.28,0.29,Matches,2023,8,2,25.0,3.12,0.78,0.00,0.00,13.7,0,0.09,-0.7,-0.7,34,51,66.7,387,58,24,30,80.0,7,11,63.6,0,0,,0.1,0.0,1,1,0,0,48,2,0,0,0,0,0,0,0,0,0,1,2,8,3.12,5,0,1,2,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,5,20.0,4,1,0,1,1,2,0,0,83,0,10,39,35,14,83,3,3,100.0,0,0.0,53,223,102,1,3,11,3,60,77,85.6,77,0,0,,0,0.33,0,2,-2,-0.78,+1.53,2.6,2.5,+0.1,+0.03,-0.33,0,10,2,1,0,0,0,12,5,7,41.7,3
